,Temp,Wind,Barometer,Visibility,Weather
"April 18, 2021",72.14,8.0,41.86,25.48,Clear.
"April 19, 2021",49.86,8.14,37.0,25.55,Clear.
"April 20, 2021",73.14,9.71,47.0,29.74,Passing clouds.
"April 21, 2021",98.86,7.0,32.14,25.45,Passing clouds.
"April 22, 2021",86.0,5.14,35.71,21.26,Passing clouds.
"April 23, 2021",22.57,2.0,15.86,8.5,Clear.
"April 24, 2021",67.43,13.14,31.43,25.46,Sunny.
"April 25, 2021",89.71,8.71,27.43,21.27,Clear.
"April 26, 2021",65.29,2.71,5.71,12.76,Clear.
"April 27, 2021",64.71,6.29,27.0,25.47,Clear.
"April 28, 2021",12.14,1.71,7.14,4.25,Clear.
"April 29, 2021",50.14,9.29,43.86,25.51,Clear.
"April 30, 2021",76.29,7.86,37.57,25.49,Clear.
"May 1, 2021",74.0,7.0,43.0,25.44,Passing clouds.
"May 2, 2021",74.0,7.0,43.0,25.44,Passing clouds.
"May 3, 2021",24.71,4.0,16.14,12.72,Passing clouds.
"May 4, 2021",50.29,8.29,34.29,21.24,Clear.
"May 5, 2021",76.29,17.0,53.14,33.9,Passing clouds.
"May 6, 2021",76.71,11.86,57.29,33.9,Clear.
"May 7, 2021",23.14,2.0,20.0,8.47,Clear.
"May 8, 2021",15.0,1.0,4.71,4.25,Sunny.
"May 9, 2021",51.71,6.0,32.86,21.2,Clear.
"May 10, 2021",54.29,8.43,26.0,21.16,Clear.
"May 11, 2021",48.0,7.43,36.43,16.92,Clear.
"May 12, 2021",66.29,18.86,48.29,29.59,Clear.
"May 13, 2021",63.86,15.71,50.14,29.52,Passing clouds.
"May 14, 2021",64.0,12.86,45.86,25.27,Clear.
"May 15, 2021",23.57,2.71,19.57,8.44,Clear.
"May 17, 2021",36.86,4.0,28.29,12.66,Clear.
"May 18, 2021",31.14,10.57,14.43,16.88,Scattered clouds.
"May 19, 2021",40.0,4.43,14.29,12.68,Passing clouds.
"May 20, 2021",52.29,6.71,23.14,16.89,Clear.
"May 21, 2021",40.14,10.57,28.29,16.89,Clear.
"May 22, 2021",38.29,10.29,34.86,16.88,Clear.
"May 23, 2021",52.43,11.71,46.86,25.35,Clear.
"May 24, 2021",78.14,4.29,31.43,16.96,Partly sunny.
"May 25, 2021",63.14,11.14,48.14,25.42,Clear.
"May 26, 2021",53.43,14.57,38.0,25.35,Clear.
"May 27, 2021",65.57,17.0,56.43,29.5,Clear.
"May 28, 2021",52.43,14.86,48.71,25.26,Clear.
"May 29, 2021",64.71,14.57,52.57,25.32,Passing clouds.
"May 30, 2021",54.43,16.29,47.29,25.36,Passing clouds.
"May 31, 2021",25.0,5.29,19.57,8.44,Clear.
"June 1, 2021",67.0,19.71,58.29,29.48,Clear.
"June 2, 2021",67.0,19.71,58.29,29.48,Clear.
"June 3, 2021",66.86,17.43,50.0,25.35,Sunny.
"June 4, 2021",63.71,13.14,54.29,25.39,Clear.
"June 5, 2021",79.0,11.86,66.86,33.87,Clear.
"June 6, 2021",65.86,13.57,58.43,29.6,Clear.
"June 7, 2021",64.43,12.29,51.71,25.41,Thunderstorms. Passing clouds.
"June 8, 2021",54.57,16.0,45.86,25.37,Sunny.
"June 9, 2021",39.0,11.71,33.71,16.86,Clear.
"June 10, 2021",52.71,16.71,42.29,21.05,Clear.
"June 11, 2021",65.43,21.29,50.0,25.23,Clear.
"June 12, 2021",65.43,21.29,50.0,25.23,Clear.
"June 13, 2021",67.0,21.43,46.14,25.2,Passing clouds.
"June 14, 2021",67.0,16.43,49.0,25.23,Scattered clouds.
"June 15, 2021",79.14,16.29,57.0,29.4,Clear.
"June 16, 2021",53.0,17.14,42.0,20.92,Clear.
"June 17, 2021",52.29,10.57,44.57,20.94,Passing clouds.
"June 18, 2021",66.71,6.71,41.29,21.01,Clear.
"June 19, 2021",66.71,6.71,41.29,21.01,Clear.
"June 20, 2021",77.14,14.29,59.57,29.5,Passing clouds.
"June 21, 2021",37.43,7.57,28.86,12.64,Passing clouds.
"June 22, 2021",54.71,12.43,37.86,21.11,Passing clouds.
"June 23, 2021",42.14,13.0,37.0,21.13,Sunny.
"June 24, 2021",78.57,15.0,58.71,29.56,Clear.
"June 25, 2021",66.43,11.14,38.86,21.1,Clear.
"June 26, 2021",53.43,14.43,49.14,25.28,Passing clouds.
"June 27, 2021",51.0,13.43,45.0,21.06,Clear.
"June 28, 2021",79.29,12.14,53.14,25.39,Clear.
"June 29, 2021",51.86,11.71,42.86,21.15,Clear.
"June 30, 2021",51.86,11.71,42.86,21.15,Clear.
"July 1, 2021",24.71,5.57,20.0,8.4,Clear.
"July 2, 2021",24.71,5.57,20.0,8.4,Clear.
"July 3, 2021",90.86,21.14,64.57,29.39,Clear.
"July 4, 2021",62.86,12.86,47.86,21.06,Passing clouds.
"July 5, 2021",64.57,10.29,41.86,21.14,Sunny.
"July 6, 2021",40.57,8.29,31.86,16.91,Partly sunny.
"July 7, 2021",53.14,9.29,39.29,21.12,Clear.
"July 8, 2021",76.57,17.57,61.14,29.53,Clear.
"July 9, 2021",51.43,14.14,43.29,21.05,Clear.
"July 10, 2021",51.43,14.14,43.29,21.05,Clear.
"July 11, 2021",63.86,8.29,47.0,21.06,Clear.
"July 12, 2021",67.0,6.71,58.0,29.47,Clear.
"July 13, 2021",62.0,3.86,21.43,8.42,Passing clouds.
"July 14, 2021",65.0,3.14,26.86,12.63,Passing clouds.
"July 15, 2021",41.43,4.43,22.0,12.62,Passing clouds.
"July 16, 2021",51.0,5.29,37.71,16.85,Passing clouds.
"July 17, 2021",75.14,7.71,63.57,25.3,Passing clouds.
"July 18, 2021",54.86,3.71,33.29,16.88,Clear.
"July 19, 2021",76.14,13.14,59.57,25.25,Clear.
"July 20, 2021",88.14,26.29,68.86,29.36,Passing clouds.
"July 21, 2021",25.86,5.29,19.71,8.4,Overcast.
"July 22, 2021",53.14,8.57,35.29,16.78,Passing clouds.
"July 23, 2021",79.0,13.71,63.86,29.34,Clear.
"July 24, 2021",36.86,3.29,30.57,12.59,Clear.
"July 25, 2021",52.14,7.43,35.71,16.83,Passing clouds.
"July 26, 2021",77.57,13.14,55.0,25.23,Passing clouds.
"July 27, 2021",49.86,9.57,40.57,16.8,Overcast.
"July 28, 2021",48.57,11.43,43.71,16.76,Passing clouds.
"July 29, 2021",84.29,17.29,76.86,29.32,Overcast.
"July 30, 2021",84.29,17.29,76.86,29.32,Overcast.
"July 31, 2021",24.86,4.57,19.86,8.41,Passing clouds.
"August 3, 2021",38.43,8.29,26.43,12.65,Overcast.
"August 4, 2021",38.43,8.29,26.43,12.65,Overcast.
"August 5, 2021",11.71,2.0,10.57,4.22,Clear.
"August 6, 2021",39.29,10.57,24.29,12.63,Passing clouds.
"August 7, 2021",23.43,3.71,21.0,8.42,Passing clouds.
"August 8, 2021",24.43,3.71,20.0,8.45,Clear.
"August 9, 2021",87.86,15.57,62.29,29.6,Clear.
"August 10, 2021",87.86,15.57,62.29,29.6,Clear.
"August 11, 2021",85.57,19.0,66.57,29.64,Clear.
"August 12, 2021",23.43,4.57,20.71,8.45,Clear.
"August 13, 2021",49.71,10.43,36.43,16.92,Clear.
"August 14, 2021",62.29,12.57,43.43,21.13,Clear.
"August 15, 2021",50.86,15.86,33.0,16.84,Partly sunny.
"August 16, 2021",61.86,12.86,44.43,21.07,Passing clouds.
"August 17, 2021",49.57,7.29,36.86,16.94,Sunny.
"August 18, 2021",74.86,10.57,54.71,25.4,Clear.
"August 19, 2021",75.29,12.86,51.57,25.37,Clear.
"August 20, 2021",62.29,10.14,45.0,21.11,Passing clouds.
"August 21, 2021",61.29,11.43,48.29,21.11,Passing clouds.
"August 22, 2021",88.43,11.29,65.0,29.63,Clear.
"August 23, 2021",38.43,6.29,26.29,12.69,Clear.
"August 24, 2021",40.71,8.71,21.57,12.69,Sunny.
"August 25, 2021",13.0,4.29,7.57,4.23,Sunny.
"August 26, 2021",13.0,4.29,7.57,4.23,Sunny.
"August 27, 2021",85.14,15.0,66.43,29.45,Clear.
"August 28, 2021",85.14,15.0,66.43,29.45,Clear.
"August 29, 2021",76.0,12.29,51.29,25.29,Clear.
"August 30, 2021",62.57,7.57,43.29,21.11,Clear.
"August 31, 2021",62.57,7.57,43.29,21.11,Clear.
"September 1, 2021",37.0,0.71,7.29,4.23,Passing clouds.
"September 2, 2021",37.0,0.71,7.29,4.23,Passing clouds.
"September 3, 2021",67.14,6.71,45.86,25.32,Passing clouds.
"September 4, 2021",67.14,6.71,45.86,25.32,Passing clouds.
"September 5, 2021",49.43,3.71,41.43,16.86,Passing clouds.
"September 6, 2021",60.86,0.71,12.57,4.22,Passing clouds.
"September 7, 2021",37.43,4.29,30.14,12.69,Clear.
"September 8, 2021",63.86,5.86,46.57,21.14,Passing clouds.
"September 9, 2021",51.86,4.0,48.43,21.08,Clear.
"September 10, 2021",85.71,4.43,47.43,16.88,Passing clouds.
"September 11, 2021",36.43,2.57,31.29,12.65,Passing clouds.
"September 12, 2021",74.86,5.71,58.71,25.31,Passing clouds.
"September 13, 2021",78.43,6.0,43.14,21.09,Passing clouds.
"September 14, 2021",52.43,3.0,22.71,12.66,Clear.
"September 15, 2021",66.71,6.0,37.14,21.09,Clear.
"September 16, 2021",64.57,4.71,34.0,16.91,Passing clouds.
"September 17, 2021",50.43,0.71,6.57,4.22,Passing clouds.
"September 18, 2021",65.57,4.71,44.71,21.12,Clear.
"September 19, 2021",78.57,10.43,60.43,29.62,Passing clouds.
"September 20, 2021",51.86,7.0,36.43,16.95,Passing clouds.
"September 21, 2021",52.71,8.29,41.0,21.15,Scattered clouds.
"September 22, 2021",50.57,5.71,36.57,16.91,Clear.
"September 23, 2021",35.71,2.43,31.86,12.68,Clear.
"September 24, 2021",49.29,1.0,21.86,8.46,Passing clouds.
"September 25, 2021",46.86,2.29,23.57,8.47,Passing clouds.
"September 26, 2021",51.0,4.57,37.71,16.94,Partly sunny.
"September 27, 2021",52.57,4.0,33.43,16.92,Clear.
"September 28, 2021",38.57,1.71,15.29,8.47,Passing clouds.
"September 29, 2021",50.43,3.71,25.43,12.7,Passing clouds.
"September 30, 2021",41.43,6.57,21.14,12.67,Partly sunny.
"October 1, 2021",48.71,5.0,40.71,16.98,Overcast.
"October 2, 2021",48.71,5.0,40.71,16.98,Overcast.
"October 3, 2021",35.86,2.0,33.43,12.76,Passing clouds.
"October 4, 2021",35.57,4.43,34.43,12.73,Clear.
"October 5, 2021",75.71,12.29,58.0,25.4,Clear.
"October 6, 2021",75.57,8.71,56.29,25.46,Clear.
"October 7, 2021",37.14,3.0,28.57,12.75,Clear.
"October 8, 2021",37.14,3.0,28.57,12.75,Clear.
"October 9, 2021",64.43,8.71,52.86,25.42,Clear.
"October 10, 2021",75.14,9.57,54.29,25.45,Clear.
"October 11, 2021",58.14,8.57,59.57,21.23,Clear.
"October 12, 2021",47.71,5.14,44.0,16.96,Clear.
"October 13, 2021",36.86,1.0,15.71,8.5,Clear.
"October 14, 2021",74.43,4.0,30.57,25.49,Clear.
"October 15, 2021",49.86,0.0,0.0,0.0,Clear.
"October 16, 2021",62.43,3.14,18.57,21.2,Clear.
"October 17, 2021",83.57,3.0,15.43,16.94,Clear.
"October 18, 2021",85.86,3.0,20.57,21.22,Clear.
"October 19, 2021",60.86,2.71,16.57,12.73,Clear.
"October 20, 2021",35.43,3.29,23.0,12.76,Clear.
"October 21, 2021",35.43,3.29,23.0,12.76,Clear.
"October 22, 2021",69.0,9.29,53.57,25.6,Clear.
"October 23, 2021",69.0,9.29,53.57,25.6,Clear.
"October 24, 2021",71.86,5.43,50.43,25.51,Clear.
"October 25, 2021",92.71,2.71,20.57,12.79,Clear.
"October 26, 2021",23.14,3.0,14.43,8.55,Clear.
"October 27, 2021",56.57,1.71,26.43,12.83,Clear.
"October 28, 2021",81.71,1.43,10.71,8.55,Clear.
"October 29, 2021",93.86,2.71,28.29,17.11,Clear.
"October 30, 2021",33.29,0.29,7.0,4.28,Clear.
"October 31, 2021",71.86,2.71,13.43,12.86,Sunny.
"November 1, 2021",45.43,4.0,33.14,17.07,Clear.
"November 2, 2021",11.43,0.29,7.57,4.27,Clear.
"November 3, 2021",67.71,3.14,24.14,17.09,Clear.
"November 4, 2021",81.0,2.29,24.86,21.33,Clear.
"November 5, 2021",77.57,2.43,19.57,12.79,Clear.
"November 6, 2021",77.57,2.43,19.57,12.79,Clear.
"November 7, 2021",59.0,2.14,13.86,12.81,Clear.
"November 8, 2021",57.43,3.14,21.14,17.09,Clear.
"November 9, 2021",32.0,0.71,5.0,4.28,Scattered clouds.
"November 10, 2021",77.86,4.43,44.14,29.9,Clear.
"November 11, 2021",56.57,4.43,24.86,21.35,Clear.
"November 12, 2021",74.57,1.29,18.86,12.81,Clear.
"November 13, 2021",74.57,1.29,18.86,12.81,Clear.
"November 14, 2021",67.43,3.71,19.0,21.32,Clear.
"November 15, 2021",66.29,3.43,31.43,25.59,Clear.
Previous 24 hours,77.0,3.71,36.14,29.86,Clear.
"November 16, 2021",77.0,3.71,36.14,29.86,Clear.
