,Temp,Wind,Barometer,Visibility,Weather
"April 16, 2021",43.71,9.29,39.43,0.0,Overcast.
"April 17, 2021",52.43,9.57,45.0,0.0,Overcast.
"April 18, 2021",58.29,14.0,17.57,0.0,Haze.
"April 19, 2021",40.0,8.29,9.86,0.0,Clear.
"April 20, 2021",53.57,5.43,21.14,0.0,Passing clouds.
"April 21, 2021",59.0,12.14,20.86,0.0,Passing clouds.
"April 22, 2021",58.43,10.29,23.43,0.0,Haze.
"April 23, 2021",16.14,1.71,8.57,0.0,Haze.
"April 24, 2021",64.0,10.86,6.86,0.0,Sunny.
"April 25, 2021",58.29,11.71,22.71,0.0,Clear.
"April 26, 2021",73.86,12.0,21.86,0.0,Clear.
"April 28, 2021",85.14,9.71,19.57,0.0,Clear.
"April 29, 2021",43.0,5.71,13.14,0.0,Clear.
"April 30, 2021",43.29,8.71,12.43,0.0,Haze.
"May 1, 2021",39.14,5.29,15.43,0.0,Passing clouds.
"May 2, 2021",39.14,5.29,15.43,0.0,Passing clouds.
"May 3, 2021",8.14,1.71,9.43,0.0,Thunderstorms. Overcast.
"May 4, 2021",28.43,4.0,24.29,0.0,Overcast.
"May 5, 2021",66.71,9.71,56.0,0.0,Thundershowers. Overcast.
"May 6, 2021",68.43,8.43,42.71,0.0,Passing clouds.
"May 7, 2021",17.86,1.43,14.43,0.0,Passing clouds.
"May 8, 2021",22.0,4.29,4.71,0.0,Scattered clouds.
"May 9, 2021",50.29,5.71,18.57,0.0,Clear.
"May 10, 2021",58.14,6.14,7.86,0.0,Sunny.
"May 11, 2021",40.86,4.14,15.0,0.0,Haze.
"May 12, 2021",57.0,14.14,10.14,0.0,Partly sunny.
"May 13, 2021",73.71,12.0,17.0,0.0,Clear.
"May 14, 2021",63.71,8.14,15.29,0.0,Clear.
"May 15, 2021",19.71,2.43,9.43,0.0,Clear.
"May 17, 2021",11.0,1.71,2.57,0.0,Haze.
"May 18, 2021",56.29,9.14,10.57,0.0,Sunny.
"May 19, 2021",32.29,3.71,8.14,0.0,Clear.
"May 20, 2021",44.29,5.71,7.29,0.0,Sunny.
"May 21, 2021",33.14,8.29,4.43,0.0,Clear.
"May 22, 2021",30.29,3.43,4.0,0.0,Clear.
"May 23, 2021",63.71,10.29,13.0,0.0,Clear.
"May 24, 2021",57.29,10.86,9.29,0.0,Sunny.
"May 25, 2021",64.43,11.71,17.14,0.0,Clear.
"May 26, 2021",37.57,10.43,3.43,0.0,Scattered clouds.
"May 27, 2021",77.71,10.43,15.0,0.0,Clear.
"May 28, 2021",56.57,9.29,8.57,0.0,Clear.
"May 29, 2021",60.0,10.43,8.0,0.0,Passing clouds.
"May 30, 2021",61.29,14.43,5.86,0.0,Sunny.
"May 31, 2021",11.0,0.71,1.86,0.0,Clear.
"June 1, 2021",61.14,8.29,4.0,0.0,Clear.
"June 2, 2021",37.29,6.29,0.0,0.0,Passing clouds.
"June 3, 2021",37.29,6.29,0.0,0.0,Passing clouds.
"June 4, 2021",59.57,11.71,24.57,0.0,Clear.
"June 5, 2021",61.43,11.43,19.14,0.0,Sunny.
"June 6, 2021",85.43,18.0,36.57,0.0,Clear.
"June 7, 2021",71.57,14.71,29.86,0.0,Clear.
"June 8, 2021",53.57,10.14,9.57,0.0,Sunny.
"June 9, 2021",26.43,5.29,2.0,0.0,Passing clouds.
"June 10, 2021",25.57,4.57,4.14,0.0,Clear.
"June 11, 2021",55.0,13.43,2.71,0.0,Sunny.
"June 12, 2021",52.71,11.86,3.86,0.0,Sunny.
"June 13, 2021",39.29,9.71,10.14,0.0,Clear.
"June 14, 2021",40.71,10.71,8.0,0.0,Sunny.
"June 15, 2021",87.29,14.0,20.86,0.0,Haze.
"June 16, 2021",59.29,14.57,5.71,0.0,Clear.
"June 17, 2021",34.0,4.71,10.29,0.0,Clear.
"June 18, 2021",43.0,7.43,19.29,0.0,Clear.
"June 19, 2021",59.71,10.86,13.57,0.0,Sunny.
"June 20, 2021",57.71,9.0,18.57,0.0,Clear.
"June 21, 2021",34.14,8.43,12.57,0.0,Clear.
"June 22, 2021",46.86,10.57,15.29,0.0,Sunny.
"June 23, 2021",61.14,9.57,5.71,0.0,Sunny.
"June 24, 2021",69.57,9.29,8.57,0.0,Clear.
"June 25, 2021",51.71,9.57,0.0,0.0,Sunny.
"June 26, 2021",46.0,6.57,9.29,0.0,Clear.
"June 27, 2021",56.29,10.29,19.29,0.0,Clear.
"June 28, 2021",93.71,18.29,29.86,0.0,Haze.
"June 29, 2021",48.57,6.0,8.71,0.0,Sunny.
"June 30, 2021",82.71,13.43,18.43,0.0,Clear.
"July 1, 2021",22.29,3.0,2.29,0.0,Clear.
"July 2, 2021",22.29,3.0,2.29,0.0,Clear.
"July 3, 2021",75.57,12.43,4.43,0.0,Clear.
"July 4, 2021",46.0,13.43,18.86,0.0,Clear.
"July 5, 2021",56.86,14.0,32.29,0.0,Passing clouds.
"July 6, 2021",23.29,5.29,11.43,0.0,Overcast.
"July 7, 2021",39.14,6.57,8.86,0.0,Haze.
"July 8, 2021",47.29,6.71,22.57,0.0,Clear.
"July 9, 2021",50.71,11.29,6.86,0.0,Haze.
"July 10, 2021",76.43,15.57,28.57,0.0,Haze.
"July 11, 2021",49.29,9.71,28.86,0.0,Passing clouds.
"July 12, 2021",87.57,15.71,36.57,0.0,Passing clouds.
"July 13, 2021",63.14,12.86,26.86,0.0,Haze.
"July 14, 2021",58.57,17.14,36.43,0.0,Passing clouds.
"July 15, 2021",38.0,9.86,18.86,0.0,Scattered clouds.
"July 16, 2021",34.29,8.86,23.14,0.0,Passing clouds.
"July 17, 2021",58.71,14.0,35.14,0.0,Passing clouds.
"July 18, 2021",61.57,9.57,30.0,0.0,Partly sunny.
"July 19, 2021",75.57,11.14,32.0,0.0,Passing clouds.
"July 20, 2021",64.43,10.86,16.14,0.0,Haze.
"July 21, 2021",25.57,6.86,1.43,0.0,Haze.
"July 22, 2021",49.57,10.71,1.43,0.0,Clear.
"July 23, 2021",70.71,16.43,26.14,0.0,Clear.
"July 24, 2021",33.14,9.43,22.29,0.0,Passing clouds.
"July 25, 2021",37.71,7.14,11.86,0.0,Partly sunny.
"July 26, 2021",61.86,7.43,24.71,0.0,Haze.
"July 27, 2021",37.29,7.86,16.14,0.0,Clear.
"July 28, 2021",39.14,8.43,11.86,0.0,Passing clouds.
"July 29, 2021",88.43,14.29,24.14,0.0,Haze.
"July 30, 2021",25.14,3.29,1.43,0.0,Passing clouds.
"July 31, 2021",23.57,3.29,2.71,0.0,Passing clouds.
"August 3, 2021",25.14,4.29,3.29,0.0,Sunny.
"August 4, 2021",11.71,1.71,3.57,0.0,Clear.
"August 5, 2021",11.71,1.71,3.57,0.0,Clear.
"August 6, 2021",38.86,8.57,1.71,0.0,Sunny.
"August 7, 2021",38.86,8.57,1.71,0.0,Sunny.
"August 8, 2021",24.29,4.0,5.43,0.0,Haze.
"August 9, 2021",84.86,14.43,24.29,0.0,Clear.
"August 10, 2021",56.71,10.29,26.29,0.0,Clear.
"August 11, 2021",85.43,12.86,26.57,0.0,Clear.
"August 12, 2021",21.43,2.71,16.71,0.0,Clear.
"August 13, 2021",63.43,10.14,7.43,0.0,Haze.
"August 14, 2021",47.43,5.14,6.29,0.0,Clear.
"August 15, 2021",52.29,9.86,1.43,0.0,Sunny.
"August 16, 2021",59.0,8.86,16.0,0.0,Clear.
"August 17, 2021",33.43,7.71,17.14,0.0,Haze.
"August 18, 2021",82.0,13.14,33.43,0.0,Haze.
"August 19, 2021",46.43,7.0,19.0,0.0,Clear.
"August 20, 2021",36.0,6.0,4.57,0.0,Passing clouds.
"August 21, 2021",43.29,5.43,10.29,0.0,Passing clouds.
"August 22, 2021",43.29,5.43,10.29,0.0,Passing clouds.
"August 23, 2021",23.43,3.71,8.0,0.0,Clear.
"August 24, 2021",26.29,5.14,0.0,0.0,Passing clouds.
"August 25, 2021",23.29,3.86,1.86,0.0,Sunny.
"August 26, 2021",56.57,8.71,7.86,0.0,Clear.
"August 27, 2021",51.86,4.43,9.86,0.0,Clear.
"August 28, 2021",71.71,10.14,14.86,0.0,Clear.
"August 29, 2021",21.0,2.43,13.57,0.0,Clear.
"August 30, 2021",20.71,3.71,16.71,0.0,Clear.
"August 31, 2021",11.71,2.0,5.0,0.0,Haze.
"September 1, 2021",30.71,6.57,22.29,0.0,Haze.
"September 2, 2021",30.71,6.57,22.29,0.0,Haze.
"September 3, 2021",57.0,8.14,19.0,0.0,Clear.
"September 4, 2021",57.0,8.14,19.0,0.0,Clear.
"September 5, 2021",21.43,3.57,13.29,0.0,Haze.
"September 6, 2021",33.43,3.0,10.71,0.0,Passing clouds.
"September 7, 2021",35.0,4.71,14.29,0.0,Clear.
"September 8, 2021",48.86,6.86,13.0,0.0,Haze.
"September 9, 2021",46.71,4.43,17.14,0.0,Clear.
"September 10, 2021",45.29,8.57,21.14,0.0,Passing clouds.
"September 11, 2021",35.29,7.14,10.86,0.0,Clear.
"September 12, 2021",67.71,9.0,21.43,0.0,Clear.
"September 13, 2021",54.0,4.86,7.0,0.0,Haze.
"September 14, 2021",41.43,4.71,11.29,0.0,Clear.
"September 15, 2021",21.29,1.71,6.29,0.0,Haze.
"September 16, 2021",58.43,10.14,22.14,0.0,Clear.
"September 17, 2021",58.43,10.14,22.14,0.0,Clear.
"September 18, 2021",55.71,6.29,9.0,0.0,Clear.
"September 19, 2021",80.71,9.14,26.43,0.0,Clear.
"September 20, 2021",48.14,6.29,9.14,0.0,Clear.
"September 21, 2021",58.57,8.43,16.29,0.0,Scattered clouds.
"September 22, 2021",44.57,6.29,16.86,0.0,Haze.
"September 23, 2021",21.29,4.29,11.43,0.0,Haze.
"September 24, 2021",42.0,6.86,28.86,0.0,Passing clouds.
"September 25, 2021",44.29,8.86,23.71,0.0,Passing clouds.
"September 26, 2021",46.86,5.71,6.43,0.0,Scattered clouds.
"September 27, 2021",46.57,6.71,12.29,0.0,Clear.
"September 28, 2021",33.57,6.0,17.0,0.0,Clear.
"September 29, 2021",44.14,8.0,27.86,0.0,Passing clouds.
"September 30, 2021",32.0,9.14,22.14,0.0,Overcast.
"October 1, 2021",32.29,7.57,24.43,0.0,Overcast.
"October 2, 2021",32.29,7.57,24.43,0.0,Overcast.
"October 3, 2021",30.71,2.43,24.71,0.0,Overcast.
"October 4, 2021",29.43,3.71,14.71,0.0,Passing clouds.
"October 5, 2021",58.29,7.43,14.71,0.0,Clear.
"October 6, 2021",60.43,7.0,10.43,0.0,Clear.
"October 7, 2021",29.71,3.43,10.57,0.0,Clear.
"October 8, 2021",51.71,6.86,6.86,0.0,Sunny.
"October 9, 2021",61.0,10.57,3.86,0.0,Clear.
"October 10, 2021",64.57,10.0,11.29,0.0,Clear.
"October 11, 2021",42.57,8.71,17.14,0.0,Clear.
"October 12, 2021",41.43,5.86,11.71,0.0,Clear.
"October 13, 2021",22.71,2.0,4.29,0.0,Clear.
"October 14, 2021",49.86,7.0,7.57,0.0,Clear.
"October 15, 2021",34.14,4.43,5.86,0.0,Clear.
"October 16, 2021",34.14,4.43,5.86,0.0,Clear.
"October 17, 2021",55.57,7.14,7.0,0.0,Clear.
"October 18, 2021",55.57,7.14,7.0,0.0,Clear.
"October 19, 2021",52.14,5.86,12.14,0.0,Clear.
"October 20, 2021",54.0,8.0,9.57,0.0,Clear.
"October 21, 2021",39.14,5.0,8.71,0.0,Clear.
"October 22, 2021",18.29,2.71,2.57,0.0,Sunny.
"October 23, 2021",18.29,2.71,2.57,0.0,Sunny.
"October 24, 2021",47.29,8.71,24.29,0.0,Clear.
"October 25, 2021",32.71,9.86,16.14,0.0,Clear.
"October 26, 2021",32.71,9.86,16.14,0.0,Clear.
"October 27, 2021",32.71,9.86,16.14,0.0,Clear.
"October 28, 2021",9.71,2.29,4.0,0.0,Haze.
"October 29, 2021",65.0,8.86,23.57,0.0,Clear.
"October 30, 2021",22.0,3.14,14.14,0.0,Clear.
"October 31, 2021",34.29,4.71,8.14,0.0,Sunny.
"November 1, 2021",23.57,3.14,12.57,0.0,Clear.
"November 2, 2021",45.14,8.57,14.86,0.0,Sunny.
"November 3, 2021",45.86,3.43,5.14,0.0,Clear.
"November 4, 2021",59.14,7.71,23.0,0.0,Clear.
"November 5, 2021",59.14,7.71,23.0,0.0,Clear.
"November 6, 2021",43.14,5.86,17.86,0.0,Clear.
"November 7, 2021",43.14,5.86,17.86,0.0,Clear.
"November 8, 2021",40.71,7.57,20.29,0.0,Clear.
"November 9, 2021",21.43,1.71,11.14,0.0,Sunny.
"November 10, 2021",46.57,8.57,27.14,0.0,Sunny.
"November 11, 2021",31.14,6.0,13.57,0.0,Clear.
"November 12, 2021",35.86,6.14,14.71,0.0,Clear.
"November 13, 2021",33.14,7.57,16.29,0.0,Clear.
"November 14, 2021",37.57,4.86,18.29,0.0,Clear.
"November 15, 2021",37.57,4.86,18.29,0.0,Clear.
Previous 24 hours,43.71,5.57,23.57,0.0,Sunny.
"November 16, 2021",43.71,5.57,23.57,0.0,Sunny.
