,Temp,Wind,Barometer,Visibility,Weather
"April 13, 2021",45.43,5.0,21.0,17.1,Passing clouds.
"April 14, 2021",65.86,9.29,34.71,25.61,Overcast.
"April 15, 2021",90.29,14.29,43.57,34.07,Overcast.
"April 16, 2021",59.86,12.71,57.43,25.64,Thundershowers. Overcast.
"April 17, 2021",58.57,8.71,50.71,21.32,Overcast.
"April 18, 2021",66.29,9.14,65.86,29.89,Overcast.
"April 19, 2021",59.14,7.71,50.0,25.68,Overcast.
"April 20, 2021",31.57,3.71,16.43,12.77,Passing clouds.
"April 21, 2021",31.57,3.71,16.43,12.77,Passing clouds.
"April 22, 2021",60.71,9.14,46.43,25.57,Overcast.
"April 23, 2021",18.14,3.0,21.14,8.53,Overcast.
"April 24, 2021",50.29,7.14,34.29,21.34,Passing clouds.
"April 25, 2021",71.57,5.71,47.29,25.62,Clear.
"April 26, 2021",56.29,2.14,14.14,12.75,Sunny.
"April 28, 2021",80.14,5.29,29.71,25.49,Clear.
"April 29, 2021",80.14,5.29,29.71,25.49,Clear.
"April 30, 2021",72.71,4.43,21.29,21.24,Passing clouds.
"May 1, 2021",60.86,5.71,23.0,21.25,Haze.
"May 2, 2021",60.86,5.71,23.0,21.25,Haze.
"May 3, 2021",34.29,5.29,16.86,12.77,Haze.
"May 4, 2021",34.29,3.57,20.43,12.73,Passing clouds.
"May 5, 2021",79.0,11.57,45.57,29.69,Passing clouds.
"May 6, 2021",79.0,11.57,45.57,29.69,Passing clouds.
"May 7, 2021",10.43,1.0,7.71,4.25,Sprinkles. Passing clouds.
"May 8, 2021",11.0,1.71,7.57,4.26,Overcast.
"May 9, 2021",59.0,8.57,31.0,21.25,Overcast.
"May 10, 2021",46.86,5.71,24.86,16.98,Thunderstorms. Overcast.
"May 11, 2021",41.14,4.71,34.43,16.98,Haze.
"May 12, 2021",56.71,6.71,34.57,21.18,Overcast.
"May 13, 2021",76.29,11.43,51.57,29.59,Haze.
"May 14, 2021",33.0,3.43,19.0,12.71,Partly sunny.
"May 15, 2021",20.43,3.0,15.57,8.49,Passing clouds.
"May 17, 2021",12.0,2.0,4.86,4.25,Partly sunny.
"May 18, 2021",47.86,4.14,20.86,12.74,Haze.
"May 19, 2021",36.14,4.29,14.43,12.71,Haze.
"May 20, 2021",46.86,6.57,22.14,16.92,Haze.
"May 21, 2021",34.57,5.57,20.86,12.65,Haze.
"May 22, 2021",23.57,2.57,9.0,8.47,Passing clouds.
"May 23, 2021",58.86,7.57,25.0,21.2,Clear.
"May 24, 2021",57.29,8.0,28.43,21.24,Overcast.
"May 25, 2021",47.14,7.0,18.14,16.97,Partly sunny.
"May 26, 2021",63.71,7.71,14.57,21.13,Passing clouds.
"May 27, 2021",73.86,7.57,24.14,25.3,Sunny.
"May 28, 2021",47.43,3.14,17.14,16.87,Clear.
"May 29, 2021",51.57,3.43,13.57,16.87,Sunny.
"May 30, 2021",41.14,12.71,22.43,16.88,Haze.
"May 31, 2021",39.0,3.43,14.29,12.66,Scattered clouds.
"June 1, 2021",73.14,11.86,29.14,21.16,Haze.
"June 2, 2021",73.14,11.86,29.14,21.16,Haze.
"June 3, 2021",64.43,5.86,26.29,21.14,Overcast.
"June 4, 2021",56.0,8.86,41.14,21.25,Overcast.
"June 5, 2021",56.0,8.86,41.14,21.25,Overcast.
"June 6, 2021",40.29,5.29,15.14,8.44,Scattered clouds.
"June 7, 2021",73.43,4.0,29.43,16.96,Passing clouds.
"June 8, 2021",73.43,4.0,29.43,16.96,Passing clouds.
"June 9, 2021",29.57,3.14,14.29,12.59,Clear.
"June 10, 2021",56.29,5.71,35.14,25.26,Sunny.
"June 11, 2021",45.29,13.29,33.29,29.3,Clear.
"June 12, 2021",40.43,15.57,38.0,25.15,Haze.
"June 13, 2021",28.29,6.29,19.86,16.78,Scattered clouds.
"June 14, 2021",60.71,9.0,34.14,21.07,Overcast.
"June 15, 2021",39.29,3.0,14.43,12.63,Scattered clouds.
"June 16, 2021",39.29,3.0,14.43,12.63,Scattered clouds.
"June 17, 2021",48.14,4.57,27.71,16.75,Overcast.
"June 18, 2021",81.14,6.43,48.57,29.54,Overcast.
"June 19, 2021",81.14,6.43,48.57,29.54,Overcast.
"June 20, 2021",65.43,6.43,16.86,16.83,Sunny.
"June 21, 2021",65.43,6.43,16.86,16.83,Sunny.
"June 22, 2021",65.43,6.43,16.86,16.83,Sunny.
"June 23, 2021",37.14,6.29,16.14,12.64,Overcast.
"June 24, 2021",41.86,5.14,17.14,16.87,Sunny.
"June 25, 2021",41.86,5.14,17.14,16.87,Sunny.
"June 26, 2021",63.29,9.14,34.57,25.28,Haze.
"June 27, 2021",52.71,8.86,19.43,16.86,Scattered clouds.
"June 28, 2021",88.0,9.0,51.0,33.9,Haze.
"June 29, 2021",39.71,4.71,19.29,16.89,Sunny.
"June 30, 2021",54.86,9.43,30.29,29.45,Haze.
"July 1, 2021",25.14,2.71,10.29,8.38,Haze.
"July 2, 2021",25.14,2.71,10.29,8.38,Haze.
"July 3, 2021",25.14,2.71,10.29,8.38,Haze.
"July 4, 2021",25.14,2.71,10.29,8.38,Haze.
"July 5, 2021",50.86,11.43,37.57,25.19,Passing clouds.
"July 6, 2021",49.29,4.14,28.29,16.88,Passing clouds.
"July 7, 2021",28.29,3.71,24.43,16.85,Passing clouds.
"July 8, 2021",51.57,6.86,36.0,25.24,Passing clouds.
"July 9, 2021",51.57,6.86,36.0,25.24,Passing clouds.
"July 10, 2021",51.57,6.86,36.0,25.24,Passing clouds.
"July 11, 2021",42.71,5.57,24.86,16.78,Haze.
"July 12, 2021",67.0,12.14,33.71,21.05,Partly sunny.
"July 13, 2021",35.86,7.43,29.43,12.69,Overcast.
"July 14, 2021",59.29,5.71,49.29,21.16,Thundershowers. Overcast.
"July 15, 2021",37.29,3.29,24.86,12.68,Partly sunny.
"July 16, 2021",46.86,3.43,28.0,12.7,Passing clouds.
"July 17, 2021",46.86,3.43,28.0,12.7,Passing clouds.
"July 18, 2021",28.0,4.14,31.86,16.86,Passing clouds.
"July 19, 2021",52.86,8.0,41.71,20.98,Passing clouds.
"July 20, 2021",57.43,7.57,62.0,21.01,Thunderstorms. Overcast.
"July 21, 2021",23.71,3.57,21.43,8.42,Overcast.
"July 22, 2021",36.43,4.71,26.43,12.6,Overcast.
"July 23, 2021",75.86,6.14,47.86,25.19,Scattered clouds.
"July 24, 2021",24.43,1.57,17.71,8.41,Passing clouds.
"July 25, 2021",28.43,4.43,20.43,12.6,Scattered clouds.
"July 26, 2021",78.0,8.57,54.86,25.21,Haze.
"July 27, 2021",36.0,4.86,33.29,12.58,Overcast.
"July 28, 2021",47.29,6.29,48.71,16.75,Thunderstorms. Overcast.
"July 29, 2021",67.0,12.57,41.71,25.18,Thundershowers. Overcast.
"July 30, 2021",11.71,1.0,11.14,4.21,Passing clouds.
"July 31, 2021",11.14,1.71,12.57,4.21,Overcast.
"August 3, 2021",12.71,1.29,9.57,4.21,Partly sunny.
"August 5, 2021",12.71,1.29,9.57,4.21,Partly sunny.
"August 7, 2021",40.0,4.29,22.57,12.62,Scattered clouds.
"August 8, 2021",40.0,4.29,22.57,12.62,Scattered clouds.
"August 9, 2021",72.14,9.43,62.0,25.38,Overcast.
"August 10, 2021",24.57,3.0,19.0,8.45,Overcast.
"August 11, 2021",62.57,7.57,46.29,21.1,Passing clouds.
"August 12, 2021",37.14,3.14,28.14,12.65,Passing clouds.
"August 13, 2021",39.0,4.71,24.43,12.66,Scattered clouds.
"August 14, 2021",52.14,4.57,29.57,16.85,Scattered clouds.
"August 15, 2021",46.29,5.43,34.71,16.86,Thundershowers. Overcast.
"August 16, 2021",44.71,5.29,25.0,12.67,Overcast.
"August 17, 2021",48.43,4.43,31.71,16.94,Sunny.
"August 18, 2021",72.71,7.71,48.71,25.41,Haze.
"August 19, 2021",50.14,5.0,38.57,21.11,Haze.
"August 20, 2021",62.14,11.29,40.57,21.09,Haze.
"August 21, 2021",25.57,2.0,13.71,8.44,Sunny.
"August 22, 2021",61.71,7.43,36.71,21.21,Overcast.
"August 23, 2021",35.43,3.43,29.43,12.71,Overcast.
"August 24, 2021",39.29,3.57,24.0,12.67,Partly sunny.
"August 25, 2021",13.14,1.29,8.14,4.22,Scattered clouds.
"August 26, 2021",77.29,6.71,51.71,25.21,Haze.
"August 27, 2021",75.14,9.43,57.14,25.18,Passing clouds.
"August 28, 2021",64.57,8.57,44.86,21.04,Passing clouds.
"August 29, 2021",68.71,6.0,51.14,21.13,Overcast.
"August 30, 2021",55.14,8.29,55.14,21.16,Overcast.
"August 31, 2021",45.71,6.86,38.14,16.98,Scattered clouds.
"September 1, 2021",22.86,2.43,19.14,8.51,Sunny.
"September 2, 2021",61.43,5.29,32.43,16.94,Clear.
"September 3, 2021",61.43,5.29,32.43,16.94,Clear.
"September 4, 2021",46.14,5.0,40.29,16.94,Haze.
"September 5, 2021",59.86,5.57,43.14,21.14,Haze.
"September 6, 2021",49.0,3.43,36.71,16.92,Clear.
"September 7, 2021",37.14,2.71,26.86,12.7,Haze.
"September 8, 2021",59.71,7.29,50.43,21.2,Passing clouds.
"September 9, 2021",32.86,4.43,35.0,12.73,Thundershowers. Overcast.
"September 10, 2021",32.86,4.43,35.0,12.73,Thundershowers. Overcast.
"September 11, 2021",22.0,2.86,24.14,8.48,Passing clouds.
"September 12, 2021",55.14,8.86,56.14,21.22,Passing clouds.
"September 13, 2021",58.29,6.57,43.57,21.17,Passing clouds.
"September 14, 2021",35.29,1.71,20.43,8.47,Haze.
"September 15, 2021",24.0,2.0,19.0,8.47,Haze.
"September 16, 2021",61.57,5.14,42.43,21.2,Haze.
"September 17, 2021",22.86,0.71,11.43,4.24,Passing clouds.
"September 18, 2021",58.57,6.71,36.29,16.94,Haze.
"September 19, 2021",60.86,4.86,47.0,21.2,Haze.
"September 20, 2021",50.86,3.43,33.0,16.95,Passing clouds.
"September 21, 2021",22.57,2.0,21.71,8.5,Haze.
"September 22, 2021",43.71,5.71,44.57,16.96,Passing clouds.
"September 23, 2021",22.14,2.71,19.29,8.48,Overcast.
"September 24, 2021",42.86,5.29,30.43,12.77,Thundershowers. Overcast.
"September 25, 2021",45.57,2.0,15.14,8.47,Overcast.
"September 26, 2021",49.29,3.86,32.71,16.94,Passing clouds.
"September 27, 2021",48.86,4.43,33.71,16.95,Haze.
"September 28, 2021",36.43,2.14,25.71,12.74,Haze.
"September 29, 2021",48.43,3.57,37.0,16.99,Passing clouds.
"September 30, 2021",37.86,2.71,22.29,12.74,Scattered clouds.
"October 1, 2021",33.86,3.14,31.71,12.77,Passing clouds.
"October 2, 2021",33.86,3.14,31.71,12.77,Passing clouds.
"October 3, 2021",32.0,5.0,35.14,12.77,Thunderstorms. Overcast.
"October 4, 2021",43.71,4.86,41.86,16.97,Overcast.
"October 5, 2021",57.71,4.86,48.43,21.2,Overcast.
"October 6, 2021",57.71,4.86,48.43,21.2,Overcast.
"October 7, 2021",79.29,7.29,47.57,25.54,Passing clouds.
"October 8, 2021",68.29,5.0,47.14,25.48,Clear.
"October 9, 2021",79.86,4.86,50.0,25.42,Clear.
"October 10, 2021",69.57,5.71,50.57,25.46,Haze.
"October 11, 2021",53.0,6.29,35.57,17.0,Clear.
"October 12, 2021",52.86,6.57,40.0,21.26,Overcast.
"October 13, 2021",43.71,5.29,20.71,12.76,Thunderstorms. Overcast.
"October 14, 2021",76.0,5.14,35.57,21.29,Haze.
"October 15, 2021",53.14,3.57,43.57,21.27,Clear.
"October 16, 2021",67.57,4.71,28.14,21.2,Clear.
"October 17, 2021",76.14,5.0,42.57,25.48,Clear.
"October 18, 2021",75.0,6.71,46.71,25.54,Passing clouds.
"October 19, 2021",61.29,8.14,56.0,25.52,Thundershowers. Overcast.
"October 20, 2021",41.57,3.14,25.57,12.76,Haze.
"October 21, 2021",53.71,2.86,20.29,12.79,Fog.
"October 22, 2021",63.57,3.14,26.71,17.0,Clear.
"October 23, 2021",29.29,5.57,29.29,12.78,Passing clouds.
"October 24, 2021",29.29,5.57,29.29,12.78,Passing clouds.
"October 25, 2021",48.14,5.29,47.71,17.09,Passing clouds.
"October 26, 2021",26.86,2.43,17.86,8.59,Passing clouds.
"October 27, 2021",37.71,2.57,37.0,17.13,Sunny.
"October 28, 2021",57.0,4.14,54.29,25.75,Passing clouds.
"October 29, 2021",64.43,1.14,9.57,4.29,Clear.
"October 30, 2021",25.86,1.0,9.29,4.3,Clear.
"October 31, 2021",60.0,5.86,14.43,12.86,Sunny.
"November 1, 2021",36.57,3.86,33.71,17.17,Passing clouds.
"November 2, 2021",17.14,1.0,8.43,4.29,Clear.
"November 3, 2021",45.57,4.57,41.86,21.43,Passing clouds.
"November 4, 2021",45.57,4.57,41.86,21.43,Passing clouds.
"November 5, 2021",65.29,7.0,53.71,29.94,Passing clouds.
"November 6, 2021",42.14,2.86,32.43,17.1,Clear.
"November 7, 2021",39.43,5.0,15.43,12.82,Sunny.
"November 8, 2021",29.57,1.86,8.43,8.55,Clear.
"November 9, 2021",19.57,0.71,7.43,4.28,Haze.
"November 10, 2021",56.14,2.86,24.14,17.12,Clear.
"November 11, 2021",34.14,2.71,21.57,12.84,Clear.
"November 12, 2021",34.14,2.71,21.57,12.84,Clear.
"November 13, 2021",34.14,2.71,21.57,12.84,Clear.
"November 14, 2021",53.57,7.14,41.86,25.66,Clear.
"November 15, 2021",52.29,3.71,38.29,21.41,Clear.
Previous 24 hours,60.0,4.43,48.0,25.69,Haze.
"November 16, 2021",60.0,4.43,48.0,25.69,Haze.
