,Temp,Wind,Barometer,Visibility,Weather
"March 26, 2021",39.07,3.73,36.8,17.74,Haze.
"March 27, 2021",64.52,6.75,46.09,26.51,Haze.
"March 28, 2021",61.41,5.39,48.73,23.76,Haze.
"March 29, 2021",60.23,4.98,43.75,23.67,Passing clouds.
"March 30, 2021",64.02,5.64,46.3,24.97,Passing clouds.
"March 31, 2021",67.48,19.59,26.3,22.92,Thundershowers. Partly cloudy.
"April 1, 2021",67.86,36.73,0.45,1.35,Pleasantly warm.
"April 2, 2021",67.86,36.73,0.45,1.35,Pleasantly warm.
"April 3, 2021",54.39,17.75,2.66,6.76,Mild.
"April 4, 2021",63.52,4.93,19.02,23.76,Haze.
"April 5, 2021",55.82,4.7,28.52,23.11,Passing clouds.
"April 6, 2021",63.73,8.43,45.64,26.52,Rain. Partly cloudy.
"April 7, 2021",51.7,5.84,36.91,18.31,Thundershowers. Partly cloudy.
"April 8, 2021",57.55,5.41,44.52,23.17,Partly cloudy.
"April 9, 2021",57.34,6.3,37.34,24.45,Haze.
"April 10, 2021",63.86,5.91,33.57,26.52,Haze.
"April 11, 2021",64.25,10.23,32.11,25.19,Thundershowers. Partly cloudy.
"April 12, 2021",70.18,9.55,44.95,27.93,Passing clouds.
"April 13, 2021",66.2,6.34,43.59,25.9,Partly cloudy.
"April 14, 2021",61.57,7.3,35.89,23.82,Haze.
"April 15, 2021",65.68,10.64,39.36,25.14,Thunderstorms. Partly cloudy.
"April 16, 2021",58.82,7.57,54.55,25.19,Thundershowers. Partly cloudy.
"April 17, 2021",55.61,7.75,52.68,23.8,Partly cloudy.
"April 18, 2021",60.98,6.43,52.93,21.07,Rain. Mostly cloudy.
"April 19, 2021",57.23,5.61,58.32,24.53,Partly cloudy.
"April 20, 2021",60.73,6.05,45.0,24.44,Haze.
"April 21, 2021",66.59,6.09,49.25,27.06,Partly cloudy.
"April 22, 2021",45.59,5.41,34.77,18.98,Passing clouds.
"April 23, 2021",51.18,7.14,36.86,20.31,Passing clouds.
"April 24, 2021",62.2,6.59,31.95,24.44,Passing clouds.
"April 25, 2021",62.75,6.57,32.95,23.12,Haze.
"April 26, 2021",67.32,4.73,27.5,24.43,Passing clouds.
"April 27, 2021",59.66,3.61,22.23,18.29,Haze.
"April 28, 2021",79.48,3.64,21.55,21.67,Passing clouds.
"April 29, 2021",69.61,7.18,30.18,23.74,Passing clouds.
"April 30, 2021",64.66,5.34,25.84,22.37,Passing clouds.
"May 1, 2021",73.3,4.41,26.16,24.35,Passing clouds.
"May 2, 2021",73.3,4.41,26.16,24.35,Passing clouds.
"May 3, 2021",70.86,5.43,27.8,24.37,Passing clouds.
"May 4, 2021",75.34,6.66,29.98,24.97,Passing clouds.
"May 5, 2021",62.18,7.52,35.27,20.92,Passing clouds.
"May 6, 2021",69.68,12.34,56.3,27.13,Rain. Mostly cloudy.
"May 7, 2021",57.05,6.0,40.89,21.7,Partly cloudy.
"May 8, 2021",55.73,5.5,32.14,20.35,Passing clouds.
"May 9, 2021",50.57,4.77,32.0,18.29,Passing clouds.
"May 10, 2021",72.32,7.55,39.07,24.99,Haze.
"May 11, 2021",59.66,6.2,33.7,20.91,Passing clouds.
"May 12, 2021",63.45,6.3,31.91,22.26,Partly cloudy.
"May 13, 2021",62.14,6.5,32.89,19.53,Haze.
"May 14, 2021",61.64,8.3,32.89,22.23,Passing clouds.
"May 15, 2021",63.48,7.59,40.43,22.93,Passing clouds.
"May 17, 2021",58.36,7.11,31.91,21.71,Passing clouds.
"May 18, 2021",67.2,6.57,32.93,23.72,Passing clouds.
"May 19, 2021",69.86,5.91,24.52,21.61,Passing clouds.
"May 20, 2021",72.95,6.18,27.27,24.93,Passing clouds.
"May 21, 2021",48.5,8.25,24.59,14.13,Haze.
"May 22, 2021",66.84,8.39,26.8,23.59,Passing clouds.
"May 23, 2021",63.73,8.52,27.0,22.97,Haze.
"May 24, 2021",43.55,7.95,18.55,15.57,Passing clouds.
"May 25, 2021",60.36,6.11,26.66,21.68,Thundershowers. Overcast.
"May 26, 2021",75.77,5.55,27.52,25.62,Haze.
"May 27, 2021",59.68,5.02,24.41,24.22,Haze.
"May 28, 2021",55.55,5.45,22.84,22.86,Haze.
"May 29, 2021",49.75,6.5,16.64,20.84,Passing clouds.
"May 30, 2021",46.48,5.66,20.82,21.52,Passing clouds.
"May 31, 2021",58.23,6.77,27.73,22.89,Haze.
"June 1, 2021",59.05,8.27,26.09,19.52,Haze.
"June 2, 2021",59.05,8.27,26.09,19.52,Haze.
"June 3, 2021",72.41,8.18,31.14,23.58,Haze.
"June 4, 2021",60.3,9.05,31.18,20.25,Haze.
"June 5, 2021",65.89,6.64,32.18,24.31,Passing clouds.
"June 6, 2021",54.34,6.18,29.11,19.54,Clear.
"June 7, 2021",51.09,5.7,30.82,20.19,Passing clouds.
"June 8, 2021",48.55,5.36,29.55,16.81,Haze.
"June 9, 2021",41.66,4.98,28.89,1.34,Haze.
"June 10, 2021",35.77,4.52,19.84,0.0,Clear.
"June 11, 2021",42.3,6.2,23.05,11.33,Haze.
"June 12, 2021",61.02,12.43,38.48,11.35,Haze.
"June 13, 2021",50.23,7.39,31.43,1.34,Passing clouds.
"June 14, 2021",85.23,13.57,40.14,21.45,Haze.
"June 15, 2021",73.61,9.23,41.59,14.1,Passing clouds.
"June 16, 2021",56.77,8.52,29.07,0.0,Haze.
"June 17, 2021",70.3,11.16,32.89,6.05,Haze.
"June 18, 2021",70.18,9.36,29.8,23.53,Passing clouds.
"June 19, 2021",59.23,7.16,22.45,24.18,Passing clouds.
"June 20, 2021",48.59,5.0,25.66,14.11,Haze.
"June 21, 2021",64.0,10.3,28.41,16.14,Haze.
"June 22, 2021",58.82,5.2,22.61,20.21,Haze.
"June 23, 2021",55.91,5.93,23.11,24.21,Haze.
"June 24, 2021",45.95,5.52,20.93,18.82,Haze.
"June 25, 2021",59.14,8.16,22.14,16.82,Passing clouds.
"June 26, 2021",74.3,9.11,30.77,19.48,Haze.
"June 27, 2021",60.3,5.48,28.02,19.55,Haze.
"June 28, 2021",52.57,7.98,30.52,21.62,Passing clouds.
"June 29, 2021",60.45,6.55,30.91,24.96,Passing clouds.
"June 30, 2021",47.93,6.07,23.89,13.45,Haze.
"July 1, 2021",35.64,6.75,18.41,6.68,Haze.
"July 2, 2021",35.64,6.75,18.41,6.68,Haze.
"July 3, 2021",71.59,9.95,34.07,0.0,Haze.
"July 4, 2021",69.07,7.43,28.36,13.44,Haze.
"July 5, 2021",51.34,10.39,39.02,22.89,Haze.
"July 6, 2021",64.61,4.52,33.48,19.56,Passing clouds.
"July 7, 2021",54.55,5.36,30.57,15.47,Haze.
"July 8, 2021",50.84,5.73,30.55,16.12,Haze.
"July 9, 2021",58.98,6.8,30.39,16.75,Haze.
"July 10, 2021",44.66,5.98,30.8,12.08,Haze.
"July 11, 2021",52.05,9.14,40.8,9.4,Passing clouds.
"July 12, 2021",55.59,8.84,43.95,14.11,Passing clouds.
"July 13, 2021",73.3,12.52,46.34,22.87,Passing clouds.
"July 14, 2021",56.02,9.07,47.98,20.25,Thundershowers. Partly cloudy.
"July 15, 2021",55.0,5.73,54.02,20.25,Thunderstorms. Partly cloudy.
"July 16, 2021",58.52,4.7,34.16,17.53,Haze.
"July 17, 2021",57.8,6.0,41.84,22.25,Haze.
"July 18, 2021",49.61,4.93,36.45,11.45,Haze.
"July 19, 2021",55.7,6.86,45.02,0.0,Haze.
"July 20, 2021",71.8,8.57,55.11,0.0,Passing clouds.
"July 21, 2021",74.2,8.45,70.34,11.41,Thunderstorms. Partly cloudy.
"July 22, 2021",57.43,7.68,52.02,1.34,Thundershowers. Partly cloudy.
"July 23, 2021",70.09,4.68,43.36,0.0,Passing clouds.
"July 24, 2021",45.55,4.7,27.55,4.03,Haze.
"July 25, 2021",52.3,5.14,40.36,10.75,Haze.
"July 26, 2021",51.98,5.66,38.59,4.03,Haze.
"July 27, 2021",71.98,7.0,53.82,0.0,Passing clouds.
"July 28, 2021",71.86,7.25,68.02,0.0,Passing clouds.
"July 29, 2021",75.64,9.25,68.93,12.05,Fog.
"July 30, 2021",66.52,6.02,62.11,10.72,Partly cloudy.
"July 31, 2021",68.09,5.43,60.89,8.73,Partly cloudy.
"August 3, 2021",73.95,7.23,55.68,13.43,Thunderstorms. Partly cloudy.
"August 4, 2021",77.45,9.25,56.18,18.81,Haze.
"August 5, 2021",64.23,6.5,48.16,20.18,Passing clouds.
"August 6, 2021",66.68,6.59,39.43,18.8,Passing clouds.
"August 7, 2021",56.2,5.16,42.09,19.5,Passing clouds.
"August 8, 2021",56.55,4.73,37.41,18.84,Passing clouds.
"August 9, 2021",58.5,5.8,42.66,20.22,Passing clouds.
"August 10, 2021",75.75,5.68,46.07,25.61,Passing clouds.
"August 11, 2021",65.55,4.82,42.55,18.15,Haze.
"August 12, 2021",60.05,4.82,41.77,16.13,Haze.
"August 13, 2021",71.98,6.98,54.5,26.22,Passing clouds.
"August 14, 2021",64.86,8.39,53.48,19.47,Haze.
"August 15, 2021",67.73,9.86,49.93,19.47,Thundershowers. Passing clouds.
"August 16, 2021",48.93,5.5,37.73,16.83,Partly cloudy.
"August 17, 2021",64.75,4.5,35.68,21.6,Haze.
"August 18, 2021",75.57,5.84,46.8,26.3,Haze.
"August 19, 2021",73.93,5.84,41.5,24.22,Passing clouds.
"August 20, 2021",50.41,6.11,36.02,16.14,Haze.
"August 21, 2021",67.68,8.48,43.14,23.6,Passing clouds.
"August 22, 2021",82.09,7.23,46.41,27.71,Thundershowers. Passing clouds.
"August 23, 2021",73.07,5.77,45.75,24.31,Haze.
"August 24, 2021",68.82,6.91,50.11,22.89,Haze.
"August 25, 2021",69.95,5.16,45.59,12.1,Haze.
"August 26, 2021",66.16,6.55,52.95,12.73,Haze.
"August 27, 2021",55.64,5.07,41.2,8.03,Haze.
"August 28, 2021",68.34,7.91,45.68,12.08,Passing clouds.
"August 29, 2021",73.52,6.59,52.59,24.21,Passing clouds.
"August 30, 2021",67.14,5.93,43.3,22.89,Partly cloudy.
"August 31, 2021",65.64,6.95,52.43,23.67,Haze.
"September 1, 2021",58.95,4.18,35.77,20.31,Passing clouds.
"September 2, 2021",58.95,4.18,35.77,20.31,Passing clouds.
"September 3, 2021",64.52,5.27,40.3,22.94,Clear.
"September 4, 2021",56.07,5.0,36.36,20.22,Haze.
"September 5, 2021",72.39,6.05,45.84,24.25,Haze.
"September 6, 2021",80.66,6.25,51.57,24.92,Haze.
"September 7, 2021",72.25,5.48,43.82,22.26,Haze.
"September 8, 2021",60.7,5.64,39.61,20.24,Haze.
"September 9, 2021",69.64,7.77,70.48,25.67,Haze.
"September 10, 2021",58.57,3.64,43.93,17.56,Passing clouds.
"September 11, 2021",58.75,7.3,54.82,20.92,Passing clouds.
"September 12, 2021",57.84,5.93,45.95,20.26,Passing clouds.
"September 13, 2021",74.05,7.2,56.98,26.3,Thundershowers. Partly cloudy.
"September 14, 2021",80.32,6.2,60.16,27.62,Partly cloudy.
"September 15, 2021",62.55,5.32,46.52,21.62,Haze.
"September 16, 2021",61.23,5.59,45.57,20.96,Haze.
"September 17, 2021",68.09,5.3,47.05,22.92,Haze.
"September 18, 2021",77.14,6.55,53.55,25.58,Clear.
"September 19, 2021",74.36,6.02,56.68,24.97,Haze.
"September 20, 2021",70.59,5.77,51.91,22.99,Haze.
"September 21, 2021",57.36,5.55,45.09,19.59,Haze.
"September 22, 2021",57.98,5.27,43.98,20.25,Passing clouds.
"September 23, 2021",74.91,5.36,43.93,21.59,Thundershowers. Passing clouds.
"September 24, 2021",57.07,5.45,41.02,20.31,Passing clouds.
"September 25, 2021",59.52,5.36,42.77,21.01,Passing clouds.
"September 26, 2021",69.25,5.3,44.02,23.65,Haze.
"September 27, 2021",65.7,5.23,49.41,22.98,Clear.
"September 28, 2021",63.5,4.55,44.57,21.64,Haze.
"September 29, 2021",82.16,5.8,52.82,27.73,Haze.
"September 30, 2021",64.61,4.61,47.48,22.36,Haze.
"October 1, 2021",59.77,4.95,40.3,17.61,Haze.
"October 2, 2021",59.77,4.95,40.3,17.61,Haze.
"October 3, 2021",55.16,4.86,43.95,19.63,Thundershowers. Passing clouds.
"October 4, 2021",74.34,5.98,49.82,23.64,Passing clouds.
"October 5, 2021",82.82,7.02,63.23,29.71,Thundershowers. Partly cloudy.
"October 6, 2021",66.3,6.61,50.91,24.43,Thunderstorms. Passing clouds.
"October 7, 2021",74.05,2.61,24.55,15.59,Haze.
"October 8, 2021",63.45,2.93,23.45,14.19,Haze.
"October 9, 2021",75.32,4.91,36.05,21.61,Haze.
"October 10, 2021",69.36,2.57,27.66,16.9,Haze.
"October 11, 2021",47.75,4.68,40.39,18.26,Passing clouds.
"October 12, 2021",55.82,4.36,39.43,20.34,Thunderstorms. Partly cloudy.
"October 13, 2021",68.25,5.43,34.55,25.76,Haze.
"October 14, 2021",75.8,4.14,25.41,24.4,Haze.
"October 15, 2021",61.39,2.2,10.59,12.88,Haze.
"October 16, 2021",71.8,4.2,15.66,20.96,Haze.
"October 17, 2021",65.27,3.91,23.05,18.95,Haze.
"October 18, 2021",68.45,7.43,39.84,24.38,Haze.
"October 19, 2021",59.39,4.3,32.61,19.64,Passing clouds.
"October 20, 2021",55.23,3.91,31.05,20.32,Haze.
"October 21, 2021",67.73,4.23,35.27,23.07,Haze.
"October 22, 2021",49.93,2.84,30.75,16.96,Haze.
"October 23, 2021",50.25,6.0,35.32,18.97,Passing clouds.
"October 24, 2021",51.77,3.86,28.98,20.37,Passing clouds.
"October 25, 2021",52.66,8.16,63.84,26.01,Haze.
"October 26, 2021",56.89,3.86,35.14,20.51,Haze.
"October 27, 2021",46.25,2.98,27.05,15.67,Haze.
"October 28, 2021",57.39,3.77,34.23,20.5,Passing clouds.
"October 29, 2021",47.68,2.43,24.2,14.34,Haze.
"October 30, 2021",61.93,3.05,31.25,17.78,Haze.
"October 31, 2021",51.14,3.93,24.27,17.77,Haze.
"November 1, 2021",49.32,2.77,23.98,16.35,Haze.
"November 2, 2021",49.32,2.77,23.98,16.35,Haze.
"November 3, 2021",61.66,4.86,41.14,25.27,Haze.
"November 4, 2021",42.52,2.84,33.73,17.08,Haze.
"November 5, 2021",53.11,2.0,15.14,9.54,Haze.
"November 6, 2021",54.45,3.11,32.09,16.37,Passing clouds.
"November 7, 2021",59.8,4.93,46.86,25.22,Passing clouds.
"November 8, 2021",49.23,2.61,26.07,15.65,Haze.
"November 9, 2021",56.73,3.41,31.59,20.45,Haze.
"November 10, 2021",59.14,2.43,23.16,14.31,Haze.
"November 11, 2021",50.45,2.02,19.23,11.58,Passing clouds.
"November 12, 2021",48.77,1.82,16.3,10.9,Haze.
"November 13, 2021",57.95,2.89,27.34,17.03,Haze.
"November 14, 2021",47.57,2.61,22.82,15.68,Haze.
"November 15, 2021",46.3,3.82,37.84,21.78,Haze.
"November 16, 2021",37.48,2.95,31.36,17.7,Haze.
"November 17, 2021",51.89,3.41,32.73,20.43,Haze.
"November 18, 2021",38.93,2.27,23.57,13.66,Haze.
"November 19, 2021",45.93,2.27,21.0,13.63,Passing clouds.
"November 20, 2021",53.59,3.75,39.93,22.45,Haze.
"November 21, 2021",52.25,2.89,31.98,17.01,Haze.
"November 22, 2021",47.11,2.05,18.27,12.28,Haze.
"November 23, 2021",53.64,3.25,27.0,18.38,Haze.
"November 24, 2021",54.68,4.32,50.64,25.81,Haze.
"November 25, 2021",52.18,2.95,36.75,17.7,Haze.
"November 26, 2021",41.3,0.8,12.02,4.78,Passing clouds.
"November 28, 2021",54.57,2.61,32.98,15.71,Passing clouds.
"November 29, 2021",32.55,1.14,15.55,6.85,Haze.
"November 30, 2021",46.68,0.91,10.95,5.47,Passing clouds.
"December 1, 2021",52.48,2.05,22.61,12.3,Haze.
"December 2, 2021",52.48,2.05,22.61,12.3,Haze.
"December 3, 2021",41.18,2.5,28.39,15.05,Haze.
"December 4, 2021",41.0,2.09,20.91,12.3,Haze.
"December 5, 2021",49.18,2.89,28.2,17.07,Passing clouds.
"December 6, 2021",51.52,4.64,58.16,23.23,Passing clouds.
"December 7, 2021",45.7,4.11,57.09,23.96,Fog.
"December 8, 2021",40.16,3.36,37.25,19.16,Haze.
"December 9, 2021",45.57,3.07,33.77,18.46,Haze.
"December 10, 2021",48.55,3.75,40.7,22.63,Haze.
"December 11, 2021",51.05,3.86,39.82,23.3,Haze.
"December 12, 2021",33.16,2.5,30.39,15.05,Haze.
"December 13, 2021",35.14,1.93,20.86,11.64,Haze.
"December 14, 2021",36.59,1.7,19.8,10.26,Haze.
"December 15, 2021",44.09,2.14,23.55,12.31,Haze.
"December 16, 2021",46.25,3.64,48.77,21.91,Haze.
"December 17, 2021",47.8,3.75,42.61,22.59,Haze.
"December 18, 2021",37.89,2.27,27.34,13.72,Haze.
"December 19, 2021",40.68,2.95,28.93,17.81,Haze.
"December 20, 2021",43.7,4.32,42.02,26.02,Haze.
"December 21, 2021",36.41,1.93,18.18,11.61,Passing clouds.
"December 22, 2021",44.45,2.61,28.14,15.72,Passing clouds.
"December 23, 2021",39.84,2.16,25.0,12.95,Passing clouds.
"December 24, 2021",41.82,3.43,29.73,17.04,Partly cloudy.
"December 25, 2021",47.27,4.09,45.77,24.54,Haze.
"December 26, 2021",44.16,2.84,31.75,17.06,Haze.
"December 27, 2021",39.52,2.86,35.41,15.05,Passing clouds.
"December 28, 2021",37.57,2.55,37.5,13.73,Rain. Mostly cloudy.
"December 29, 2021",39.61,5.3,49.48,22.62,Fog.
"December 30, 2021",39.7,3.95,44.36,23.29,Haze.
"December 31, 2021",47.5,4.09,39.39,24.74,Passing clouds.
"January 1, 2022",35.8,2.8,30.77,15.11,Passing clouds.
"January 2, 2022",35.8,2.8,30.77,15.11,Passing clouds.
"January 3, 2022",32.3,3.32,31.18,16.46,Passing clouds.
"January 4, 2022",31.61,3.86,38.73,14.39,Passing clouds.
"January 5, 2022",38.91,3.8,29.95,19.85,Rain. Partly cloudy.
"January 6, 2022",39.57,4.18,25.07,21.19,Rain. Mostly cloudy.
"January 7, 2022",34.43,3.18,56.32,19.15,Fog.
"January 8, 2022",31.45,3.05,34.09,16.39,Fog.
"January 9, 2022",39.09,6.18,17.95,23.89,Rain. Mostly cloudy.
"January 10, 2022",35.5,3.64,54.77,20.5,Fog.
"January 11, 2022",37.73,3.52,52.41,21.19,Fog.
"January 12, 2022",37.59,3.64,49.73,21.92,Fog.
"January 13, 2022",35.86,3.7,44.2,21.2,Clear.
"January 14, 2022",42.45,3.3,35.27,19.82,Passing clouds.
"January 15, 2022",47.34,4.32,53.11,26.0,Haze.
"January 16, 2022",39.25,4.02,54.16,23.96,Haze.
"January 17, 2022",42.41,4.2,49.59,23.96,Passing clouds.
"January 18, 2022",36.75,5.41,51.55,20.55,Passing clouds.
"January 19, 2022",47.43,3.86,45.11,23.25,Fog.
"January 20, 2022",36.18,3.27,52.41,19.09,Passing clouds.
"January 21, 2022",43.41,3.8,57.39,22.42,Fog.
"January 22, 2022",41.14,3.93,61.14,16.31,Haze.
"January 23, 2022",29.0,4.84,24.45,16.27,Fog.
"January 24, 2022",41.57,4.68,61.43,23.07,Fog.
"January 25, 2022",50.82,4.64,60.95,27.24,Fog.
"January 26, 2022",39.55,3.8,39.02,21.18,Haze.
"January 27, 2022",43.89,3.55,36.89,20.49,Haze.
"January 28, 2022",50.61,4.02,44.64,23.92,Haze.
"January 29, 2022",45.43,4.39,53.18,25.21,Haze.
"January 30, 2022",47.41,4.36,51.84,25.81,Haze.
"January 31, 2022",42.45,4.3,39.11,22.47,Haze.
"February 1, 2022",44.2,4.5,45.75,24.43,Haze.
"February 2, 2022",48.05,4.84,55.11,25.05,Passing clouds.
"February 3, 2022",38.98,3.66,57.16,21.0,Haze.
"February 4, 2022",40.84,2.95,36.73,17.69,Haze.
"February 5, 2022",51.0,5.0,44.14,21.82,Passing clouds.
"February 6, 2022",46.14,5.86,52.89,23.92,Fog.
"February 7, 2022",49.5,4.64,49.23,25.89,Passing clouds.
"February 8, 2022",46.89,3.98,41.7,20.49,Mostly cloudy.
"February 9, 2022",14.82,1.48,20.64,8.9,Haze.
Previous 24 hours,35.66,3.36,36.66,19.15,Haze.
"February 10, 2022",35.66,3.36,36.66,19.15,Haze.
