,Temp,Wind,Barometer,Visibility,Weather
"April 15, 2021",67.29,5.0,52.86,0.0,Passing clouds.
"April 16, 2021",61.0,3.86,67.43,0.0,Passing clouds.
"April 17, 2021",56.57,5.71,73.29,0.0,Passing clouds.
"April 18, 2021",45.14,3.29,73.43,0.0,Overcast.
"April 19, 2021",42.0,2.57,62.29,0.0,Passing clouds.
"April 20, 2021",53.29,2.29,36.0,0.0,Clear.
"April 21, 2021",62.71,2.71,65.57,0.0,Passing clouds.
"April 22, 2021",51.29,2.86,72.71,0.0,Overcast.
"April 23, 2021",20.57,0.86,31.14,0.0,Passing clouds.
"April 24, 2021",44.57,2.29,48.57,0.0,Scattered clouds.
"April 25, 2021",65.43,2.57,42.57,0.0,Clear.
"April 26, 2021",61.29,1.57,24.14,0.0,Clear.
"April 28, 2021",9.0,0.29,5.71,0.0,Passing clouds.
"April 29, 2021",57.57,1.14,20.0,0.0,Passing clouds.
"April 30, 2021",67.86,3.43,28.29,0.0,Passing clouds.
"May 1, 2021",53.71,3.0,33.43,0.0,Clear.
"May 2, 2021",53.71,3.0,33.43,0.0,Clear.
"May 3, 2021",27.0,2.14,16.71,0.0,Clear.
"May 4, 2021",38.14,0.29,6.29,0.0,Passing clouds.
"May 5, 2021",72.14,2.29,36.86,0.0,Passing clouds.
"May 6, 2021",67.71,1.14,37.86,0.0,Clear.
"May 7, 2021",15.71,0.29,9.86,0.0,Clear.
"May 8, 2021",18.0,0.29,10.29,0.0,Partly sunny.
"May 9, 2021",51.0,0.86,27.29,0.0,Clear.
"May 10, 2021",51.0,1.14,38.57,0.0,Passing clouds.
"May 11, 2021",32.43,1.29,28.29,0.0,Clear.
"May 12, 2021",61.86,3.0,51.14,0.0,Passing clouds.
"May 13, 2021",59.0,4.71,64.57,0.0,Clear.
"May 14, 2021",48.43,3.0,45.71,0.0,Clear.
"May 15, 2021",16.14,1.43,17.43,0.0,Clear.
"May 17, 2021",24.0,2.14,25.86,0.0,Clear.
"May 18, 2021",47.0,2.0,30.14,0.0,Sunny.
"May 19, 2021",28.0,1.71,19.14,0.0,Clear.
"May 20, 2021",46.0,0.57,13.0,0.0,Passing clouds.
"May 21, 2021",36.29,1.29,23.29,0.0,Clear.
"May 22, 2021",34.86,0.57,15.0,0.0,Passing clouds.
"May 23, 2021",53.14,2.29,30.29,0.0,Clear.
"May 24, 2021",50.0,3.43,42.57,0.0,Overcast.
"May 25, 2021",52.14,1.71,20.0,0.0,Clear.
"May 26, 2021",56.86,4.43,34.43,0.0,Clear.
"May 27, 2021",57.71,3.0,31.0,0.0,Sunny.
"May 28, 2021",60.29,3.14,22.86,0.0,Clear.
"May 29, 2021",61.86,2.71,25.86,0.0,Sunny.
"May 30, 2021",64.71,3.57,30.14,0.0,Sunny.
"May 31, 2021",29.29,0.86,28.29,0.0,Sunny.
"June 1, 2021",65.71,4.57,58.86,0.0,Passing clouds.
"June 2, 2021",65.71,4.57,58.86,0.0,Passing clouds.
"June 3, 2021",57.57,1.71,26.57,0.0,Partly sunny.
"June 4, 2021",51.86,2.29,54.0,0.0,Clear.
"June 5, 2021",77.43,1.71,28.71,0.0,Clear.
"June 6, 2021",66.71,1.57,39.86,0.0,Clear.
"June 7, 2021",58.43,2.14,56.29,0.0,Clear.
"June 8, 2021",64.0,3.0,54.43,0.0,Sunny.
"June 9, 2021",54.0,1.43,43.86,0.0,Clear.
"June 10, 2021",55.43,0.86,21.43,0.0,Sunny.
"June 11, 2021",80.43,1.71,45.29,0.0,Clear.
"June 12, 2021",63.29,4.57,47.29,0.0,Haze.
"June 13, 2021",53.0,1.57,34.0,0.0,Partly sunny.
"June 14, 2021",58.57,1.57,35.43,0.0,Scattered clouds.
"June 15, 2021",65.57,1.14,36.14,0.0,Passing clouds.
"June 16, 2021",47.57,0.29,9.71,0.0,Clear.
"June 17, 2021",42.43,2.29,30.57,0.0,Clear.
"June 18, 2021",63.14,2.43,35.14,0.0,Overcast.
"June 19, 2021",50.71,3.86,36.71,0.0,Sunny.
"June 20, 2021",69.14,2.86,47.57,0.0,Clear.
"June 21, 2021",39.14,2.43,26.29,0.0,Clear.
"June 22, 2021",51.71,3.14,36.14,0.0,Sunny.
"June 23, 2021",53.29,2.0,25.57,0.0,Sunny.
"June 24, 2021",73.71,2.86,43.14,0.0,Clear.
"June 25, 2021",52.43,3.14,34.14,0.0,Scattered clouds.
"June 26, 2021",60.43,3.29,47.14,0.0,Clear.
"June 27, 2021",44.86,1.86,37.57,0.0,Passing clouds.
"June 28, 2021",80.57,1.71,23.14,0.0,Clear.
"June 29, 2021",50.57,1.14,25.71,0.0,Clear.
"June 30, 2021",85.43,2.86,40.0,0.0,Clear.
"July 1, 2021",21.0,1.0,10.43,0.0,Sunny.
"July 2, 2021",21.0,1.0,10.43,0.0,Sunny.
"July 3, 2021",83.0,5.0,56.71,0.0,Clear.
"July 4, 2021",48.29,2.29,39.86,0.0,Clear.
"July 5, 2021",62.14,3.14,55.57,0.0,Sunny.
"July 6, 2021",48.71,1.86,48.43,0.0,Passing clouds.
"July 7, 2021",42.71,1.14,33.29,0.0,Clear.
"July 8, 2021",72.0,3.0,52.14,0.0,Clear.
"July 9, 2021",52.14,1.57,34.71,0.0,Clear.
"July 10, 2021",60.29,1.14,49.0,0.0,Partly sunny.
"July 11, 2021",58.29,0.86,40.0,0.0,Passing clouds.
"July 12, 2021",70.43,1.14,37.29,0.0,Passing clouds.
"July 13, 2021",48.14,1.43,25.86,0.0,Low clouds.
"July 14, 2021",58.14,1.86,55.0,0.0,Passing clouds.
"July 15, 2021",40.29,0.57,21.71,0.0,Passing clouds.
"July 16, 2021",38.71,2.0,39.0,0.0,Clear.
"July 17, 2021",50.0,2.29,61.86,0.0,Passing clouds.
"July 18, 2021",51.0,1.29,38.86,0.0,Passing clouds.
"July 19, 2021",72.57,1.71,77.71,0.0,Passing clouds.
"July 20, 2021",69.57,3.86,70.43,0.0,Thundershowers. Low clouds.
"July 21, 2021",19.14,0.57,26.0,0.0,Low clouds.
"July 22, 2021",36.57,2.0,48.14,0.0,Passing clouds.
"July 23, 2021",69.86,2.14,55.71,0.0,Passing clouds.
"July 24, 2021",38.29,1.14,44.86,0.0,Clear.
"July 25, 2021",50.71,2.29,56.86,0.0,Clear.
"July 26, 2021",60.86,1.29,38.71,0.0,Clear.
"July 27, 2021",39.43,0.0,0.0,0.0,Low clouds.
"July 28, 2021",49.43,0.29,1.43,0.0,Low clouds.
"July 29, 2021",76.57,1.71,44.14,0.0,Low clouds.
"July 30, 2021",9.0,0.0,0.0,0.0,Clear.
"July 31, 2021",18.86,0.29,13.0,0.0,Passing clouds.
"August 3, 2021",40.57,1.86,46.57,0.0,Fog.
"August 5, 2021",40.57,1.86,46.57,0.0,Fog.
"August 6, 2021",40.71,0.57,23.29,0.0,Scattered clouds.
"August 7, 2021",18.0,0.57,22.0,0.0,Passing clouds.
"August 8, 2021",19.14,0.57,23.57,0.0,Passing clouds.
"August 9, 2021",66.71,2.86,70.0,0.0,Clear.
"August 10, 2021",66.71,1.57,44.43,0.0,Overcast.
"August 11, 2021",68.43,1.57,34.57,0.0,Clear.
"August 12, 2021",28.71,0.29,13.0,0.0,Passing clouds.
"August 13, 2021",50.0,0.86,39.43,0.0,Passing clouds.
"August 14, 2021",50.29,0.57,24.29,0.0,Passing clouds.
"August 15, 2021",38.86,1.0,19.43,0.0,Overcast.
"August 16, 2021",35.14,2.57,34.14,0.0,Clear.
"August 17, 2021",39.29,0.57,23.43,0.0,Sunny.
"August 18, 2021",58.0,2.29,54.86,0.0,Clear.
"August 19, 2021",48.71,1.43,52.0,0.0,Clear.
"August 20, 2021",8.71,0.29,10.86,0.0,Clear.
"August 21, 2021",39.14,1.29,32.86,0.0,Clear.
"August 22, 2021",67.86,1.14,40.29,0.0,Overcast.
"August 23, 2021",37.86,0.86,39.0,0.0,Passing clouds.
"August 24, 2021",40.0,1.29,37.57,0.0,Scattered clouds.
"August 25, 2021",10.29,0.71,12.0,0.0,Partly sunny.
"August 26, 2021",60.43,1.86,59.71,0.0,Clear.
"August 27, 2021",69.29,2.29,58.57,0.0,Clear.
"August 28, 2021",60.0,2.86,61.57,0.0,Clear.
"August 29, 2021",56.29,2.57,57.14,0.0,Overcast.
"August 30, 2021",54.57,1.43,57.14,0.0,Passing clouds.
"August 31, 2021",35.71,2.71,44.86,0.0,Fog.
"September 1, 2021",56.29,1.57,45.14,0.0,Clear.
"September 2, 2021",56.29,1.57,45.14,0.0,Clear.
"September 3, 2021",56.86,0.86,32.71,0.0,Clear.
"September 4, 2021",37.14,0.57,22.57,0.0,Passing clouds.
"September 5, 2021",57.86,0.86,35.29,0.0,Clear.
"September 6, 2021",38.0,0.29,13.0,0.0,Clear.
"September 7, 2021",29.14,0.57,24.71,0.0,Clear.
"September 8, 2021",48.0,1.86,60.71,0.0,Clear.
"September 9, 2021",54.86,1.57,49.14,0.0,Light rain. Low clouds.
"September 10, 2021",65.0,1.43,60.71,0.0,Clear.
"September 11, 2021",44.43,2.29,62.71,0.0,Clear.
"September 12, 2021",52.57,1.57,50.14,0.0,Passing clouds.
"September 13, 2021",55.71,2.57,65.71,0.0,Passing clouds.
"September 14, 2021",46.71,0.86,35.57,0.0,Clear.
"September 15, 2021",45.29,0.57,26.43,0.0,Clear.
"September 16, 2021",47.57,1.14,48.0,0.0,Clear.
"September 17, 2021",48.0,1.57,47.29,0.0,Clear.
"September 18, 2021",47.86,1.71,39.43,0.0,Clear.
"September 19, 2021",67.86,1.71,73.29,0.0,Clear.
"September 20, 2021",40.14,1.14,49.86,0.0,Clear.
"September 21, 2021",57.43,2.71,59.71,0.0,Partly sunny.
"September 22, 2021",36.86,1.29,36.57,0.0,Passing clouds.
"September 23, 2021",46.29,1.57,44.71,0.0,Passing clouds.
"September 24, 2021",27.71,1.29,30.57,0.0,Scattered clouds.
"September 25, 2021",35.86,1.14,48.57,0.0,Passing clouds.
"September 26, 2021",38.29,0.71,9.86,0.0,Passing clouds.
"September 27, 2021",37.29,0.29,12.86,0.0,Clear.
"September 28, 2021",28.57,0.0,0.0,0.0,Passing clouds.
"September 29, 2021",28.14,0.57,22.71,0.0,Passing clouds.
"September 30, 2021",29.43,0.57,26.14,0.0,Fog.
"October 1, 2021",27.29,1.0,24.57,0.0,Passing clouds.
"October 2, 2021",27.29,1.0,24.57,0.0,Passing clouds.
"October 3, 2021",36.86,1.57,44.0,0.0,Passing clouds.
"October 4, 2021",44.71,1.14,44.29,0.0,Overcast.
"October 5, 2021",44.0,1.29,34.29,0.0,Clear.
"October 6, 2021",62.71,1.43,48.57,0.0,Clear.
"October 7, 2021",57.0,2.29,34.57,0.0,Clear.
"October 8, 2021",66.43,2.0,25.43,0.0,Clear.
"October 9, 2021",63.43,1.29,28.57,0.0,Clear.
"October 10, 2021",64.43,2.29,40.43,0.0,Clear.
"October 11, 2021",40.43,3.14,37.29,0.0,Clear.
"October 12, 2021",49.43,3.71,46.0,0.0,Passing clouds.
"October 13, 2021",43.43,1.57,34.71,0.0,Passing clouds.
"October 14, 2021",62.14,2.43,44.14,0.0,Clear.
"October 15, 2021",63.14,4.0,38.29,0.0,Clear.
"October 16, 2021",56.43,3.0,35.71,0.0,Clear.
"October 17, 2021",63.86,3.43,41.14,0.0,Clear.
"October 18, 2021",49.86,3.86,58.71,0.0,Partly sunny.
"October 19, 2021",47.86,2.57,57.0,0.0,Thunderstorms. Overcast.
"October 20, 2021",35.71,0.86,25.71,0.0,Clear.
"October 21, 2021",47.0,1.57,30.14,0.0,Clear.
"October 22, 2021",56.14,1.14,21.0,0.0,Clear.
"October 23, 2021",30.86,3.29,38.14,0.0,Clear.
"October 24, 2021",48.0,2.57,48.29,0.0,Overcast.
"October 25, 2021",59.86,4.14,73.57,0.0,Clear.
"October 26, 2021",15.14,2.0,18.71,0.0,Passing clouds.
"October 27, 2021",37.71,1.86,43.29,0.0,Clear.
"October 28, 2021",55.43,4.14,55.29,0.0,Clear.
"October 29, 2021",63.71,3.57,50.0,0.0,Clear.
"October 30, 2021",21.43,0.86,21.71,0.0,Clear.
"October 31, 2021",49.0,3.14,30.71,0.0,Sunny.
"November 1, 2021",44.43,1.57,27.43,0.0,Clear.
"November 2, 2021",44.43,1.57,27.43,0.0,Clear.
"November 3, 2021",37.14,2.0,32.57,0.0,Clear.
"November 4, 2021",14.0,0.57,17.14,0.0,Clear.
"November 5, 2021",44.71,1.14,29.0,0.0,Clear.
"November 6, 2021",42.0,2.71,39.14,0.0,Clear.
"November 7, 2021",54.14,3.57,41.43,0.0,Clear.
"November 8, 2021",54.43,2.14,41.71,0.0,Clear.
"November 9, 2021",39.14,2.29,30.0,0.0,Clear.
"November 10, 2021",38.43,2.86,25.57,0.0,Clear.
"November 11, 2021",24.29,1.29,16.86,0.0,Sunny.
"November 12, 2021",61.43,3.0,32.43,0.0,Clear.
"November 13, 2021",38.0,2.29,30.43,0.0,Clear.
"November 14, 2021",46.43,2.14,32.43,0.0,Clear.
"November 15, 2021",51.29,2.71,31.86,0.0,Clear.
"November 16, 2021",43.86,1.71,41.43,0.0,Clear.
"November 17, 2021",52.14,3.57,37.43,0.0,Clear.
"November 18, 2021",58.86,4.0,46.43,0.0,Clear.
"November 19, 2021",44.29,2.14,33.0,0.0,Passing clouds.
"November 20, 2021",47.14,2.71,24.71,0.0,Clear.
"November 21, 2021",51.43,1.71,32.57,0.0,Clear.
"November 22, 2021",44.57,1.43,27.71,0.0,Clear.
"November 23, 2021",48.43,3.71,30.14,0.0,Clear.
"November 24, 2021",46.14,4.86,27.14,0.0,Clear.
"November 25, 2021",23.14,1.0,10.57,0.0,Partly sunny.
"November 26, 2021",51.14,1.43,29.29,0.0,Passing clouds.
"November 28, 2021",15.57,0.57,12.29,0.0,Sunny.
"November 29, 2021",27.86,2.43,28.29,0.0,Sunny.
"November 30, 2021",33.0,2.29,35.57,0.0,Clear.
"December 1, 2021",55.43,3.29,47.43,0.0,Clear.
"December 2, 2021",55.43,3.29,47.43,0.0,Clear.
"December 3, 2021",43.71,3.71,37.71,0.0,Clear.
"December 4, 2021",41.14,1.14,23.14,0.0,Clear.
"December 5, 2021",40.71,1.86,44.14,0.0,Clear.
"December 6, 2021",48.0,4.0,94.14,0.0,Passing clouds.
"December 7, 2021",36.71,3.57,43.86,0.0,Passing clouds.
"December 8, 2021",45.0,3.43,45.14,0.0,Clear.
"December 9, 2021",47.86,1.71,37.57,0.0,Clear.
"December 10, 2021",42.0,2.43,23.57,0.0,Clear.
"December 11, 2021",34.29,3.29,29.0,0.0,Clear.
"December 12, 2021",34.29,1.57,21.14,0.0,Clear.
"December 13, 2021",25.29,1.57,26.29,0.0,Clear.
"December 14, 2021",41.43,2.71,52.29,0.0,Clear.
"December 15, 2021",31.57,1.86,62.86,0.0,Fog.
"December 16, 2021",34.57,2.14,53.71,0.0,Clear.
"December 17, 2021",25.71,1.43,39.86,0.0,Clear.
"December 18, 2021",43.29,3.0,38.0,0.0,Clear.
"December 19, 2021",25.71,2.0,23.57,0.0,Clear.
"December 20, 2021",32.0,1.57,14.43,0.0,Clear.
"December 21, 2021",39.14,1.43,25.71,0.0,Clear.
"December 22, 2021",35.14,0.86,11.71,0.0,Passing clouds.
"December 23, 2021",31.71,0.57,14.0,0.0,Passing clouds.
"December 24, 2021",44.29,3.86,39.86,0.0,Overcast.
"December 25, 2021",20.0,0.57,16.0,0.0,Scattered clouds.
"December 26, 2021",40.71,2.14,55.14,0.0,Clear.
"December 27, 2021",38.29,0.86,33.43,0.0,Overcast.
"December 28, 2021",23.57,0.29,11.86,0.0,Overcast.
"December 29, 2021",28.29,1.57,33.57,0.0,Sunny.
"December 30, 2021",23.86,3.0,25.0,0.0,Sunny.
"December 31, 2021",35.86,1.57,26.29,0.0,Clear.
"January 1, 2022",47.57,2.0,35.71,0.0,Clear.
"January 2, 2022",47.57,2.0,35.71,0.0,Clear.
"January 3, 2022",42.29,2.57,39.29,0.0,Overcast.
"January 4, 2022",27.86,3.14,47.43,0.0,Passing clouds.
"January 5, 2022",31.14,3.43,25.86,0.0,Overcast.
"January 6, 2022",34.29,1.43,2.86,0.0,Light rain. Low clouds.
"January 7, 2022",30.0,2.0,4.29,0.0,Light rain. Overcast.
"January 8, 2022",10.29,1.29,2.86,0.0,Overcast.
"January 9, 2022",28.29,5.0,29.57,0.0,Light snow. Overcast.
"January 10, 2022",30.71,1.14,46.71,0.0,Passing clouds.
"January 11, 2022",24.29,0.86,34.71,0.0,Clear.
"January 12, 2022",23.29,2.0,40.0,0.0,Clear.
"January 13, 2022",38.86,2.86,59.29,0.0,Clear.
"January 14, 2022",34.57,1.43,38.86,0.0,Passing clouds.
"January 15, 2022",39.86,2.57,48.86,0.0,Clear.
"January 16, 2022",38.14,3.43,29.57,0.0,Clear.
"January 17, 2022",47.0,4.43,34.0,0.0,Passing clouds.
"January 18, 2022",37.86,4.43,41.14,0.0,Passing clouds.
"January 19, 2022",34.71,1.29,19.43,0.0,Sunny.
"January 20, 2022",32.57,3.71,56.43,0.0,Passing clouds.
"January 21, 2022",22.0,1.29,38.57,0.0,Passing clouds.
"January 22, 2022",21.43,3.0,48.86,0.0,Fog.
"January 23, 2022",32.0,2.43,89.29,0.0,Overcast.
"January 24, 2022",30.29,2.57,78.29,0.0,Light snow. Low clouds.
"January 25, 2022",34.57,0.57,21.57,0.0,Light snow. Low clouds.
"January 26, 2022",32.14,3.43,53.0,0.0,Clear.
"January 27, 2022",35.86,3.43,36.14,0.0,Clear.
"January 28, 2022",29.57,2.0,24.71,0.0,Clear.
"January 29, 2022",44.71,2.0,41.71,0.0,Clear.
"January 30, 2022",17.43,1.29,24.14,0.0,Scattered clouds.
"January 31, 2022",29.43,2.0,23.86,0.0,Passing clouds.
"February 1, 2022",38.57,2.43,61.71,0.0,Passing clouds.
"February 2, 2022",29.57,1.57,50.14,0.0,Light snow. Low clouds.
"February 3, 2022",24.0,0.86,37.29,0.0,Fog.
"February 4, 2022",44.14,2.57,59.71,0.0,Clear.
"February 5, 2022",21.57,2.29,41.86,0.0,Overcast.
"February 6, 2022",22.86,1.57,42.14,0.0,Overcast.
"February 7, 2022",39.43,2.0,67.14,0.0,Clear.
"February 8, 2022",26.0,2.14,48.0,0.0,Passing clouds.
"February 9, 2022",21.71,1.14,28.71,0.0,Clear.
Previous 24 hours,37.57,2.0,54.0,0.0,Sunny.
"February 10, 2022",37.57,2.0,54.0,0.0,Sunny.
