,Temp,Wind,Barometer,Visibility,Weather
"April 9, 2021",67.96,2.46,8.65,9.92,Clear.
"April 10, 2021",65.77,1.67,8.4,8.69,Haze.
"April 11, 2021",70.33,1.54,3.58,6.84,Haze.
"April 12, 2021",82.1,3.25,12.56,13.66,Haze.
"April 13, 2021",80.46,5.08,27.44,22.41,Passing clouds.
"April 14, 2021",69.48,3.15,13.17,13.66,Passing clouds.
"April 15, 2021",71.58,4.71,17.27,17.35,Passing clouds.
"April 16, 2021",75.81,7.4,21.38,17.99,Passing clouds.
"April 17, 2021",60.81,8.6,50.31,24.2,Passing clouds.
"April 18, 2021",70.17,3.9,24.81,15.53,Passing clouds.
"April 19, 2021",73.85,3.79,33.1,20.51,Clear.
"April 20, 2021",73.35,4.0,24.85,18.59,Haze.
"April 21, 2021",72.71,4.81,40.17,19.81,Passing clouds.
"April 22, 2021",65.08,2.19,10.19,9.3,Passing clouds.
"April 23, 2021",74.33,6.1,30.58,22.29,Haze.
"April 24, 2021",79.06,8.67,33.33,24.23,Thundershowers. Passing clouds.
"April 25, 2021",73.83,2.85,9.94,13.07,Haze.
"April 26, 2021",72.19,3.27,9.31,12.42,Haze.
"April 28, 2021",58.48,6.08,13.44,17.32,Haze.
"April 29, 2021",55.4,6.48,14.67,19.82,Passing clouds.
"April 30, 2021",42.94,5.12,10.44,17.33,Passing clouds.
"May 1, 2021",60.5,3.15,14.0,14.84,Passing clouds.
"May 2, 2021",60.5,3.15,14.0,14.84,Passing clouds.
"May 3, 2021",66.04,5.17,18.5,18.55,Haze.
"May 4, 2021",53.04,3.42,14.02,14.2,Haze.
"May 5, 2021",69.19,6.44,19.71,20.34,Haze.
"May 6, 2021",83.21,7.75,49.33,27.23,Thunderstorms. Passing clouds.
"May 7, 2021",64.0,4.65,20.04,14.26,Partly cloudy.
"May 8, 2021",77.04,4.65,17.79,16.13,Passing clouds.
"May 9, 2021",49.31,3.44,13.1,14.24,Haze.
"May 10, 2021",52.04,3.6,14.19,15.43,Haze.
"May 11, 2021",51.21,6.46,17.35,18.47,Partly cloudy.
"May 12, 2021",51.21,6.46,17.35,18.47,Partly cloudy.
"May 13, 2021",60.69,6.62,20.83,19.05,Mostly cloudy.
"May 14, 2021",70.94,6.02,26.62,19.71,Thundershowers. Partly cloudy.
"May 15, 2021",73.33,6.38,31.88,21.59,Passing clouds.
"May 17, 2021",70.06,3.54,20.62,14.86,Partly cloudy.
"May 18, 2021",61.98,5.52,23.31,20.43,Passing clouds.
"May 19, 2021",51.69,5.88,12.67,12.33,Haze.
"May 20, 2021",76.96,7.46,29.04,21.57,Haze.
"May 21, 2021",50.77,6.98,25.71,17.84,Passing clouds.
"May 22, 2021",74.27,4.81,21.46,17.87,Thunderstorms. Passing clouds.
"May 23, 2021",60.58,7.29,21.21,15.43,Haze.
"May 24, 2021",56.06,1.85,11.92,8.04,Partly cloudy.
"May 25, 2021",74.52,3.4,14.62,13.0,Clear.
"May 26, 2021",49.08,3.38,16.08,14.78,Passing clouds.
"May 27, 2021",46.62,2.02,8.52,9.21,Haze.
"May 28, 2021",39.75,2.85,10.69,12.29,Haze.
"May 29, 2021",37.46,6.69,12.9,16.65,Haze.
"May 30, 2021",34.1,4.31,16.04,19.05,Partly cloudy.
"May 31, 2021",46.67,4.42,21.12,15.37,Haze.
"June 1, 2021",67.29,5.94,28.35,17.86,Thundershowers. Passing clouds.
"June 2, 2021",67.29,5.94,28.35,17.86,Thundershowers. Passing clouds.
"June 3, 2021",59.27,7.15,31.4,23.41,Passing clouds.
"June 4, 2021",73.98,5.92,35.77,22.22,Clear.
"June 5, 2021",51.77,1.54,11.5,7.41,Clear.
"June 6, 2021",48.73,4.85,26.52,20.34,Clear.
"June 7, 2021",49.85,6.17,27.54,22.18,Haze.
"June 8, 2021",47.94,9.65,33.58,23.97,Haze.
"June 9, 2021",34.77,8.56,26.52,18.39,Haze.
"June 10, 2021",47.75,9.85,37.98,22.03,Haze.
"June 11, 2021",50.31,11.06,43.35,23.84,Clear.
"June 12, 2021",59.88,11.44,44.79,23.85,Clear.
"June 13, 2021",46.94,5.92,36.46,20.2,Passing clouds.
"June 14, 2021",76.44,8.81,37.65,22.68,Passing clouds.
"June 15, 2021",86.35,4.94,36.04,20.24,Passing clouds.
"June 16, 2021",73.06,6.12,46.58,18.34,Passing clouds.
"June 17, 2021",68.25,3.35,26.1,14.1,Passing clouds.
"June 18, 2021",77.58,3.56,37.0,17.21,Passing clouds.
"June 19, 2021",62.92,3.71,27.21,17.21,Passing clouds.
"June 20, 2021",49.25,4.73,20.6,16.57,Passing clouds.
"June 21, 2021",43.1,7.04,29.83,17.81,Passing clouds.
"June 22, 2021",74.23,2.6,26.31,12.95,Partly cloudy.
"June 23, 2021",59.77,4.96,26.12,17.84,Partly cloudy.
"June 24, 2021",46.17,6.71,36.71,23.36,Passing clouds.
"June 25, 2021",45.92,4.98,27.0,18.44,Clear.
"June 26, 2021",58.17,9.54,36.73,23.32,Passing clouds.
"June 27, 2021",64.81,6.08,30.67,18.47,Haze.
"June 28, 2021",55.5,4.06,27.56,17.91,Passing clouds.
"June 29, 2021",41.15,4.25,20.75,16.64,Clear.
"June 30, 2021",43.62,7.56,30.21,22.72,Clear.
"July 1, 2021",51.71,11.85,38.77,21.38,Duststorm.
"July 2, 2021",51.71,11.85,38.77,21.38,Duststorm.
"July 3, 2021",51.71,11.85,38.77,21.38,Duststorm.
"July 4, 2021",69.25,9.08,37.12,20.25,Partly cloudy.
"July 5, 2021",59.31,10.02,38.0,23.36,Passing clouds.
"July 6, 2021",57.1,4.31,27.77,17.85,Passing clouds.
"July 7, 2021",49.62,6.33,30.15,20.27,Passing clouds.
"July 8, 2021",48.67,10.79,40.4,24.53,Clear.
"July 9, 2021",59.46,11.54,45.1,25.72,Clear.
"July 10, 2021",55.81,8.04,33.67,19.62,Passing clouds.
"July 11, 2021",48.04,6.75,32.21,19.63,Haze.
"July 12, 2021",49.94,7.71,38.94,25.76,Haze.
"July 13, 2021",63.12,8.69,47.06,22.73,Passing clouds.
"July 14, 2021",73.98,5.27,44.29,20.31,Partly cloudy.
"July 15, 2021",83.5,6.46,60.81,25.85,Partly cloudy.
"July 16, 2021",64.42,4.35,38.21,19.09,Passing clouds.
"July 17, 2021",56.17,4.21,30.67,17.87,Clear.
"July 18, 2021",47.75,12.33,41.77,25.67,Clear.
"July 19, 2021",47.75,12.33,41.77,25.67,Clear.
"July 20, 2021",75.62,11.73,49.58,25.02,Passing clouds.
"July 21, 2021",79.77,8.44,61.4,25.1,Passing clouds.
"July 22, 2021",75.12,4.56,41.98,18.38,Thundershowers. Passing clouds.
"July 23, 2021",75.12,4.56,41.98,18.38,Thundershowers. Passing clouds.
"July 24, 2021",34.08,3.52,19.33,12.25,Scattered clouds.
"July 25, 2021",64.6,3.21,29.04,15.94,Passing clouds.
"July 26, 2021",36.79,2.1,18.31,11.01,Clear.
"July 27, 2021",52.5,6.04,42.06,25.65,Passing clouds.
"July 28, 2021",69.35,12.79,47.0,23.17,Passing clouds.
"July 29, 2021",81.15,10.83,53.58,23.8,Passing clouds.
"July 30, 2021",78.81,3.92,35.06,15.9,Passing clouds.
"July 31, 2021",66.08,2.71,33.35,14.7,Partly cloudy.
"August 3, 2021",69.17,6.58,47.25,22.68,Clear.
"August 5, 2021",68.94,3.94,35.08,14.74,Passing clouds.
"August 6, 2021",53.06,4.77,30.96,16.55,Passing clouds.
"August 7, 2021",54.48,3.25,23.48,12.27,Passing clouds.
"August 8, 2021",51.12,5.15,26.4,15.37,Passing clouds.
"August 9, 2021",51.12,5.15,26.4,15.37,Passing clouds.
"August 10, 2021",64.58,6.77,36.08,19.69,Passing clouds.
"August 11, 2021",74.96,7.52,39.88,20.89,Passing clouds.
"August 12, 2021",72.33,8.0,41.83,20.89,Passing clouds.
"August 13, 2021",73.25,8.25,38.85,20.32,Clear.
"August 14, 2021",64.1,8.75,41.21,21.51,Clear.
"August 15, 2021",69.9,7.52,37.98,18.41,Clear.
"August 16, 2021",68.98,6.81,41.94,20.91,Passing clouds.
"August 17, 2021",59.77,1.81,16.77,9.26,Partly cloudy.
"August 18, 2021",69.35,5.06,32.15,18.51,Passing clouds.
"August 19, 2021",69.73,7.46,38.77,21.54,Clear.
"August 20, 2021",59.71,6.65,35.29,19.67,Passing clouds.
"August 21, 2021",54.71,6.08,31.27,17.85,Clear.
"August 22, 2021",69.33,2.69,24.94,14.21,Passing clouds.
"August 23, 2021",82.27,2.83,25.33,13.58,Passing clouds.
"August 24, 2021",71.5,4.88,49.6,24.03,Clear.
"August 25, 2021",54.65,6.25,44.33,23.35,Clear.
"August 26, 2021",78.5,10.4,50.1,24.53,Clear.
"August 27, 2021",75.71,9.29,41.62,20.22,Clear.
"August 28, 2021",76.0,8.4,39.19,19.64,Clear.
"August 29, 2021",67.42,5.02,22.65,13.53,Clear.
"August 30, 2021",66.08,4.4,21.67,14.16,Clear.
"August 31, 2021",54.96,6.67,39.27,24.07,Clear.
"September 1, 2021",69.52,2.5,22.06,11.14,Clear.
"September 2, 2021",77.85,1.98,15.75,9.25,Clear.
"September 3, 2021",77.85,1.98,15.75,9.25,Clear.
"September 4, 2021",70.83,4.79,28.81,14.79,Passing clouds.
"September 5, 2021",79.73,2.92,26.75,13.56,Passing clouds.
"September 6, 2021",75.35,2.52,23.27,12.94,Clear.
"September 7, 2021",64.98,2.69,18.73,11.1,Clear.
"September 8, 2021",64.58,3.71,32.73,17.89,Clear.
"September 9, 2021",80.79,5.96,53.67,24.05,Clear.
"September 10, 2021",74.17,3.83,42.62,18.5,Passing clouds.
"September 11, 2021",80.65,4.58,45.65,20.34,Passing clouds.
"September 12, 2021",58.98,5.5,48.5,19.74,Clear.
"September 13, 2021",65.77,6.75,54.81,22.81,Passing clouds.
"September 14, 2021",70.19,3.44,30.65,15.4,Clear.
"September 15, 2021",79.48,3.21,25.94,14.2,Clear.
"September 16, 2021",80.81,2.44,21.44,11.75,Clear.
"September 17, 2021",62.9,7.5,34.54,19.71,Clear.
"September 18, 2021",57.48,5.85,41.19,22.17,Clear.
"September 19, 2021",61.67,7.4,46.33,25.31,Clear.
"September 20, 2021",61.79,4.67,35.08,17.95,Clear.
"September 21, 2021",31.9,1.23,12.79,5.56,Passing clouds.
"September 22, 2021",67.9,4.62,33.75,16.04,Passing clouds.
"September 23, 2021",71.88,3.69,41.44,17.9,Thunderstorms. Mostly cloudy.
"September 24, 2021",70.02,3.21,36.92,16.08,Clear.
"September 25, 2021",69.56,2.92,32.08,13.64,Passing clouds.
"September 26, 2021",71.69,1.1,9.83,5.57,Passing clouds.
"September 27, 2021",84.88,1.98,21.35,11.13,Clear.
"September 28, 2021",88.08,2.5,23.75,12.37,Clear.
"September 29, 2021",75.08,1.92,20.21,9.91,Clear.
"September 30, 2021",75.15,2.12,19.02,9.91,Clear.
"October 1, 2021",77.4,5.75,38.12,19.21,Clear.
"October 2, 2021",77.4,5.75,38.12,19.21,Clear.
"October 3, 2021",79.54,9.27,58.23,26.6,Passing clouds.
"October 4, 2021",71.38,3.27,32.27,15.43,Partly cloudy.
"October 5, 2021",79.12,4.54,40.5,18.5,Passing clouds.
"October 6, 2021",75.56,2.85,29.02,14.26,Passing clouds.
"October 7, 2021",81.04,1.31,11.54,6.82,Clear.
"October 8, 2021",78.5,4.19,33.17,17.94,Clear.
"October 9, 2021",73.52,4.71,36.88,19.75,Clear.
"October 10, 2021",82.48,4.06,31.17,17.91,Clear.
"October 11, 2021",68.06,5.98,42.52,24.07,Clear.
"October 12, 2021",61.4,5.23,28.08,15.44,Clear.
"October 13, 2021",69.96,2.52,11.58,10.54,Clear.
"October 14, 2021",78.65,1.29,4.04,6.19,Clear.
"October 15, 2021",74.46,0.21,0.75,1.24,Haze.
"October 16, 2021",64.35,1.15,4.4,5.55,Clear.
"October 17, 2021",66.12,0.52,2.92,3.09,Clear.
"October 18, 2021",70.19,1.0,5.33,4.96,Clear.
"October 19, 2021",66.56,0.92,5.35,4.95,Clear.
"October 20, 2021",65.6,2.04,11.25,8.67,Clear.
"October 21, 2021",63.62,2.1,13.38,10.55,Clear.
"October 22, 2021",68.44,4.83,28.04,21.09,Haze.
"October 23, 2021",70.38,11.4,42.44,25.37,Clear.
"October 24, 2021",62.33,6.48,44.08,23.57,Clear.
"October 25, 2021",65.06,8.52,59.4,26.81,Clear.
"October 26, 2021",61.19,3.15,30.48,15.65,Clear.
"October 27, 2021",67.85,2.46,14.58,9.97,Clear.
"October 28, 2021",62.08,0.94,8.79,5.62,Passing clouds.
"October 29, 2021",66.62,2.0,10.71,7.5,Clear.
"October 30, 2021",66.62,2.0,10.71,7.5,Clear.
"October 31, 2021",68.48,0.35,2.25,1.88,Clear.
"November 1, 2021",64.79,5.67,32.02,17.46,Clear.
"November 2, 2021",58.31,0.98,6.69,5.62,Clear.
"November 3, 2021",56.31,3.02,22.92,14.34,Clear.
"November 4, 2021",49.65,2.31,18.71,10.58,Clear.
"November 5, 2021",58.38,1.62,16.73,8.73,Clear.
"November 6, 2021",56.77,1.02,6.35,4.36,Clear.
"November 7, 2021",60.92,0.67,6.4,3.75,Clear.
"November 8, 2021",58.5,0.83,8.46,4.99,Fog.
"November 9, 2021",67.35,0.94,8.38,5.61,Clear.
"November 10, 2021",67.15,0.42,4.08,2.49,Clear.
"November 11, 2021",56.12,0.1,0.73,0.62,Clear.
"November 12, 2021",56.38,1.46,7.52,6.24,Clear.
"November 13, 2021",66.48,4.69,21.04,15.55,Clear.
"November 14, 2021",48.98,0.56,5.12,3.11,Clear.
"November 15, 2021",49.62,0.0,0.0,0.0,Clear.
Previous 24 hours,52.27,0.0,0.0,0.0,Clear.
"November 16, 2021",52.27,0.0,0.0,0.0,Clear.
